"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.337931804E1,1.199519746E-2,5.150803132E-4,4.716422617E-2
4.338929704E1,3.150242250E-3,-2.013068441E-3,3.923130870E-2
4.339927504E1,5.044886302E-3,4.931027766E-3,4.102874279E-2
4.340925404E1,-3.478271049E-3,4.238087030E-3,4.117843151E-2
4.341923204E1,7.129583135E-3,2.210046519E-3,4.836465955E-2
4.342921104E1,3.168204166E-3,-5.349823167E-3,3.728944838E-2
4.343919004E1,-8.853652943E-3,6.359635026E-3,2.920742691E-2
4.344916804E1,2.395860069E-3,-6.120234942E-3,4.252913833E-2
4.345914704E1,9.673469122E-3,1.703275647E-3,4.103400528E-2
4.346912504E1,-1.417949796E-5,7.853157800E-3,4.043408096E-2
4.347910404E1,2.698818929E-3,6.418940867E-3,4.298229754E-2
4.348908304E1,3.052703384E-3,1.022876732E-2,3.879393697E-2
4.349906104E1,5.354167465E-3,1.339143262E-2,2.277548969E-2
4.350904004E1,8.552302066E-3,-6.458158325E-4,4.088665545E-2
4.351901904E1,3.528410923E-3,-1.174966008E-3,4.358339131E-2
4.352899704E1,3.272485603E-3,4.636318961E-3,4.717416644E-2
4.353897604E1,4.830695484E-3,6.247960059E-3,3.924768090E-2
4.354895404E1,4.469008651E-3,-5.100960187E-3,5.376924098E-2
4.355893304E1,2.497053444E-3,-1.087378829E-3,3.191936553E-2
4.356891204E1,3.039711602E-3,2.639944777E-3,3.715613186E-2
4.357889004E1,8.305604383E-3,2.972420657E-3,4.030310333E-2
4.358886904E1,3.573251758E-3,-2.705145800E-3,2.907937288E-2
4.359884804E1,6.153500117E-3,2.343299082E-3,2.204283357E-2
4.360882604E1,8.183123488E-3,9.053294244E-4,3.296777129E-2
4.361880504E1,3.397378474E-3,-6.653491873E-5,4.374535918E-2
4.362878304E1,2.205387019E-3,8.332510712E-3,4.569072783E-2
4.363876204E1,5.516847968E-4,3.600779353E-3,3.775722563E-2
4.364874104E1,1.376708653E-3,4.999986081E-3,4.928033352E-2
4.365871904E1,3.769846112E-3,8.812484890E-4,3.640710354E-2
4.366869804E1,4.936018456E-3,5.138222482E-3,4.523990750E-2
4.367867604E1,7.885701209E-4,1.124376629E-2,4.524283111E-2
4.368865504E1,6.583051197E-3,2.017312241E-3,2.892793000E-2
4.369863404E1,8.180510513E-3,-2.097734297E-4,3.700819731E-2
4.370861204E1,6.884712707E-3,-1.349708678E-3,4.509431183E-2
4.371859104E1,5.260465834E-3,1.487161643E-3,4.509840488E-2
4.372857004E1,-8.046042826E-3,4.956762367E-3,4.839097202E-2
4.373854804E1,-5.486277994E-3,-2.937412737E-3,4.030719638E-2
4.374852704E1,-2.656956520E-3,1.309517293E-2,5.108478427E-2
4.375850504E1,1.113803219E-3,3.523038793E-3,3.057684481E-2
4.376848404E1,8.586910274E-3,-3.987887870E-3,2.967871249E-2
4.377846304E1,8.804700784E-3,6.395757571E-3,3.836299717E-2
4.378844104E1,7.121524941E-3,3.564930896E-3,4.390264928E-2
4.379842004E1,-2.503339201E-5,-6.468071183E-4,4.929495156E-2
4.380839804E1,-5.430912171E-3,2.828595140E-3,4.346176922E-2
4.381837704E1,2.463687770E-3,7.466620300E-3,4.631170213E-2
4.382835604E1,8.178902529E-3,3.957569143E-3,4.256889939E-2
4.383833404E1,1.097454770E-2,6.567768494E-3,4.151757002E-2
4.384831304E1,7.257564068E-3,1.678477971E-2,3.298472822E-2
4.385829204E1,-5.111910012E-3,-7.476875768E-4,4.031772137E-2
4.386827004E1,2.605482750E-3,7.957258795E-3,3.462721109E-2
4.387824904E1,2.417220678E-3,-6.243204628E-4,3.881966472E-2
4.388822704E1,2.017435580E-3,-3.493743329E-3,4.345884562E-2
4.389820604E1,8.359691128E-5,7.869724149E-3,3.432666421E-2
4.390818504E1,4.579064213E-3,1.558451536E-2,3.477573037E-2
4.391816304E1,4.889533091E-3,-4.625503896E-3,3.792328656E-2
4.392814204E1,4.803487659E-3,-4.057807778E-3,3.852028728E-2
4.393812004E1,8.303411677E-3,4.697762690E-3,3.762040079E-2
4.394809904E1,-3.873871733E-3,-3.072794052E-3,3.896876872E-2
4.395807804E1,1.180772111E-3,4.426561520E-3,4.001775920E-2
4.396805604E1,3.299072161E-3,9.352338212E-3,3.926873088E-2
4.397803504E1,6.616087966E-3,9.739953792E-4,3.552592814E-2
4.398801404E1,4.831974562E-3,9.827022487E-4,3.567503214E-2
4.399799204E1,-5.848494731E-4,3.708980251E-3,3.372966349E-2
4.400797104E1,5.137290582E-3,1.042492313E-3,3.462662637E-2
4.401794904E1,6.734530628E-3,9.648897112E-3,4.121468425E-2
4.402792804E1,2.140227109E-3,1.037906131E-2,4.899674356E-2
4.403790704E1,2.062696684E-3,6.860439910E-3,4.017154098E-2
4.404788504E1,-5.893627927E-4,6.121066343E-3,4.316414595E-2
4.405786404E1,-1.035011988E-3,9.548891452E-3,3.463188887E-2
4.406784204E1,4.061859716E-3,9.869419369E-3,3.927223921E-2
4.407782146E1,3.428825531E-3,8.846129221E-4,3.852438033E-2
4.408780046E1,-2.744153123E-3,5.495473654E-3,3.628021896E-2
4.409777846E1,-2.109108958E-3,4.656160665E-3,3.642932296E-2
4.410775746E1,9.028649144E-4,-5.630379883E-3,4.271566451E-2
4.411773646E1,4.384991471E-3,9.602183341E-3,3.239065111E-2
4.412771446E1,3.862396572E-3,4.866107684E-3,3.373960376E-2
4.413769346E1,-3.323429469E-3,7.270053355E-4,3.912839770E-2
4.414767146E1,4.167785682E-4,3.349511249E-3,3.718244433E-2
4.415765046E1,1.120454427E-3,1.208545928E-2,3.014473557E-2
4.416762946E1,1.990995202E-3,1.283403536E-2,3.224154711E-2
4.417760746E1,3.012777865E-3,4.774278989E-3,3.568497241E-2
4.418758646E1,-5.179317445E-3,6.706112246E-3,4.481481493E-2
4.419756546E1,6.227101944E-3,4.189932011E-3,3.389104664E-2
4.420754346E1,1.129705818E-2,3.630732629E-3,3.838638604E-2
4.421752246E1,-7.599425185E-3,4.920779150E-3,3.629132867E-2
4.422750046E1,-3.064324725E-3,7.704848656E-4,2.850634575E-2
4.423747946E1,-2.979996912E-3,7.407533729E-3,3.389689386E-2
4.424745846E1,-6.418799255E-3,1.911020824E-3,3.973533869E-2
4.425743646E1,1.242752597E-3,-1.593044212E-3,3.854133725E-2
4.426741546E1,-3.067741692E-3,-5.184424622E-4,4.647425473E-2
4.427739346E1,-1.916699018E-3,1.904954338E-3,3.719530821E-2
4.428737246E1,1.313359553E-2,4.085248578E-3,2.986231506E-2
4.429735146E1,-2.040312812E-3,9.303338088E-3,3.495290101E-2
4.430732946E1,-1.053028721E-3,1.113618895E-2,3.944122374E-2
4.431730846E1,2.420729008E-3,-8.130005188E-4,3.210589170E-2
4.432728746E1,4.105165657E-3,6.688668814E-3,3.569725156E-2
4.433726546E1,-1.276282724E-3,1.480313777E-2,4.378044248E-2
4.434724446E1,6.606494877E-3,7.673689392E-3,4.123748839E-2
4.435722246E1,1.007822435E-2,-2.709266259E-3,3.345309019E-2
4.436720146E1,1.205659322E-3,-1.624594051E-3,4.258059382E-2
4.437718046E1,-4.726651590E-3,5.443634433E-3,3.868693292E-2
4.438715846E1,2.004224528E-3,2.086263704E-3,4.677012384E-2
4.439713746E1,5.351426583E-3,-6.741426231E-3,3.823611259E-2
4.440711546E1,2.063299678E-3,-5.260255700E-3,2.865194142E-2
4.441709446E1,1.897110846E-3,1.649417309E-4,3.822851121E-2
4.442707346E1,8.148570098E-3,3.920247462E-3,4.152283251E-2
4.443705146E1,9.662523866E-3,6.694056932E-4,3.269119799E-2
4.444703046E1,3.187445160E-3,7.028124807E-4,2.939921558E-2
4.445700946E1,1.397667266E-3,2.876217971E-3,3.718302906E-2
4.446698746E1,1.181941554E-3,3.088956121E-3,3.943011403E-2
4.447696646E1,4.721316006E-3,4.176049442E-3,3.209712088E-2
4.448694446E1,5.270661917E-3,8.136583306E-3,3.673864067E-2
4.449692346E1,1.743383892E-3,8.139749025E-3,4.332319021E-2
4.450690246E1,1.678114347E-3,1.167497561E-2,3.658895195E-2
4.451688046E1,1.580648571E-3,-3.722268962E-3,3.509031057E-2
4.452685946E1,2.458480094E-3,5.869690888E-3,3.763151050E-2
4.453683746E1,-2.749726251E-3,9.684916874E-3,3.733096361E-2
4.454681646E1,8.149355818E-3,4.539723415E-4,3.119489551E-2
4.455679546E1,5.879137795E-3,9.331539483E-3,2.775673270E-2
4.456677346E1,-3.873579372E-3,-1.787674266E-3,4.107961357E-2
4.457675246E1,1.331118643E-3,1.018096176E-3,3.793322682E-2
4.458673146E1,1.421547661E-2,-2.964092942E-3,4.946276665E-2
4.459670946E1,-1.740222741E-3,-6.449204776E-4,4.392311454E-2
4.460668846E1,-3.125519492E-4,-9.460886288E-4,4.287704766E-2
4.461666646E1,9.538891800E-3,8.991007693E-4,4.557202935E-2
4.462664546E1,1.462078001E-3,8.582830927E-3,4.451953053E-2
4.463662446E1,-4.454609882E-3,1.234950675E-2,4.212217212E-2
4.464660246E1,6.520760078E-3,4.839244753E-3,4.197072923E-2
4.465658146E1,1.924008038E-3,1.453805105E-3,4.466395676E-2
4.466655946E1,6.122363694E-3,9.471050394E-4,4.137022018E-2
4.467653846E1,-1.451881919E-3,-6.504524918E-4,3.059087813E-2
4.468651746E1,3.047386073E-3,4.879494610E-3,3.822441816E-2
4.469649546E1,1.922235601E-3,1.060527775E-2,4.480896771E-2
4.470647446E1,1.266327839E-2,6.468902584E-3,2.459748209E-2
4.471645346E1,-4.142496474E-3,6.394702331E-3,4.046097815E-2
4.472643146E1,3.543522321E-3,-7.853130391E-4,3.746603429E-2
4.473641046E1,2.447589654E-3,-3.161571231E-3,3.836533606E-2
4.474638846E1,-7.135613076E-4,-2.473655446E-3,2.938459754E-2
4.475636746E1,3.966385648E-3,9.797009826E-4,3.492191076E-2
4.476634646E1,9.506841749E-3,-2.671643081E-3,4.600355387E-2
4.477632446E1,3.238041848E-3,-4.880141001E-5,4.525861859E-2
4.478630346E1,1.729624663E-3,-1.823851629E-3,4.705956101E-2
4.479628146E1,-4.741050359E-3,-1.327011888E-3,3.807940722E-2
4.480626046E1,3.476334158E-3,1.062170478E-2,4.197189867E-2
4.481623946E1,1.455262341E-2,8.897299210E-3,4.526037276E-2
4.482621746E1,1.167561058E-2,1.183974832E-2,4.810153484E-2
4.483619646E1,1.230107993E-3,-8.957409044E-4,3.657433391E-2
4.484617546E1,1.676268820E-3,1.369308271E-3,4.180934608E-2
4.485615346E1,4.385850281E-3,-2.782283365E-3,3.148082435E-2
4.486613246E1,3.994470555E-3,5.736040897E-3,3.507569253E-2
4.487611046E1,-5.084903184E-3,5.423479811E-3,3.867114544E-2
4.488608946E1,-1.100425886E-2,2.890310674E-3,3.238597333E-2
4.489606846E1,1.981456932E-3,1.232240171E-2,3.777535200E-2
4.490604646E1,1.242151430E-2,1.046756441E-2,3.567620158E-2
4.491602546E1,2.707626298E-3,3.147190735E-3,3.013771892E-2
4.492600446E1,4.666005000E-3,5.160798216E-3,4.405818522E-2
4.493598246E1,2.089137062E-3,3.212987899E-3,4.301094890E-2
4.494596146E1,3.635853510E-3,7.320787087E-3,4.211574018E-2
4.495593946E1,9.312239103E-4,1.042475868E-2,3.762975633E-2
4.496591846E1,-2.045155037E-3,-3.823720438E-3,3.703041673E-2
4.497589746E1,4.905887023E-3,5.333364168E-3,3.732804000E-2
4.498587546E1,6.899038386E-3,3.942690720E-3,5.064916670E-2
4.499585446E1,3.932362162E-3,5.455194104E-3,3.597850263E-2
4.500583246E1,5.441619884E-3,1.088392956E-2,4.391200483E-2
4.501581146E1,1.066020504E-3,-1.345910272E-3,3.672811568E-2
4.502579046E1,9.172271378E-4,4.260861478E-3,4.496099532E-2
4.503576846E1,4.412034843E-3,-4.750862718E-3,4.765422285E-2
4.504574746E1,5.420368910E-3,6.028552428E-3,3.867406905E-2
4.505572646E1,-1.545126736E-3,5.134044921E-3,4.451368332E-2
4.506570446E1,-3.704466932E-3,1.009854343E-2,3.957629442E-2
4.507568346E1,5.436631478E-3,1.386917297E-2,3.852788866E-2
4.508566217E1,7.388468608E-3,4.699663036E-3,3.224096239E-2
4.509564117E1,1.033800518E-2,5.304479836E-3,3.148959517E-2
4.510562017E1,2.179092821E-3,5.905180746E-3,4.121702313E-2
4.511559817E1,-1.436898429E-3,8.351171552E-3,4.466044843E-2
4.512557717E1,6.365717500E-3,5.033721775E-3,3.193632245E-2
4.513555517E1,5.755341277E-3,3.715980921E-3,4.226484418E-2
4.514553417E1,1.193891801E-3,1.348729498E-2,4.271157146E-2
4.515551317E1,3.183973376E-3,8.193454330E-3,4.136320353E-2
4.516549117E1,-3.937551565E-4,1.434907635E-2,4.510542154E-2
4.517547017E1,5.993871130E-3,1.478799668E-2,3.761806190E-2
4.518544917E1,4.502520505E-3,6.422844341E-3,3.791743934E-2
4.519542717E1,6.638398748E-3,1.347314060E-2,3.387935221E-2
4.520540617E1,2.122173831E-4,5.302769069E-3,4.436107099E-2
4.521538417E1,3.730889037E-4,9.525370114E-3,3.418223798E-2
4.522536317E1,7.383535020E-3,1.252672307E-2,3.313090861E-2
4.523534217E1,1.205599023E-2,5.254787640E-3,3.986163855E-2
4.524532017E1,3.566509187E-3,4.483208705E-3,3.836299717E-2
4.525529917E1,-1.267566718E-4,4.948532868E-3,4.270689368E-2
4.526527717E1,7.882814147E-3,-1.636663070E-3,4.450549722E-2
4.527525617E1,8.735959455E-3,6.296976171E-3,4.286009073E-2
4.528523517E1,2.391474657E-3,-2.164365146E-3,4.869970500E-2
4.529521317E1,-4.131697398E-3,4.832719169E-3,3.867289960E-2
4.530519217E1,1.421366762E-3,3.572379244E-3,4.989896894E-2
4.531517117E1,8.250494376E-3,6.129789201E-3,3.972130537E-2
4.532514917E1,1.296082858E-2,-1.127973581E-3,3.462545693E-2
4.533512817E1,4.609049466E-3,-1.387366117E-3,3.955992222E-2
4.534510617E1,7.981449366E-3,1.343699293E-3,5.138767004E-2
4.535508517E1,2.034081873E-3,4.267046736E-3,3.806829751E-2
4.536506417E1,8.486593980E-3,1.237371331E-4,3.956459999E-2
4.537504217E1,5.302912965E-3,-6.881259196E-4,4.360736489E-2
4.538502117E1,1.320262922E-2,5.368732971E-3,4.106324136E-2
4.539500017E1,6.603077911E-3,1.572398515E-3,3.313032389E-2
4.540497817E1,-1.733589806E-3,1.033791382E-2,3.178195596E-2
4.541495717E1,4.250724781E-3,9.454860915E-3,4.061359048E-2
4.542493517E1,1.816474088E-3,3.490714654E-3,3.193281412E-2
4.543491417E1,9.688105434E-5,2.352531287E-3,4.211398602E-2
4.544489317E1,4.360104259E-3,6.253702207E-3,4.271040201E-2
4.545487117E1,6.088267118E-3,6.068779444E-3,5.378502846E-2
4.546485017E1,4.716437235E-3,4.763854500E-3,3.252572179E-2
4.547482817E1,4.925548285E-4,8.459372451E-3,2.594058752E-2
4.548480717E1,-2.318329643E-3,-3.137296150E-3,4.060891271E-2
4.549478617E1,-5.708636642E-3,1.233688956E-2,3.731868446E-2
4.550476417E1,1.104356311E-2,1.728825239E-3,4.570593059E-2
4.551474317E1,6.532381419E-3,2.221640451E-3,4.570651531E-2
4.552472117E1,7.108350433E-3,1.598793212E-3,4.375705361E-2
4.553470017E1,5.681154728E-3,4.919116348E-3,3.297771156E-2
4.554467917E1,8.955814764E-3,8.846106380E-3,3.267891884E-2
4.555465717E1,-4.787188545E-3,5.990550094E-3,3.792153239E-2
4.556463617E1,3.852547668E-3,3.978130328E-3,4.301211834E-2
4.557461517E1,-5.236181617E-4,5.484802485E-3,4.061826825E-2
4.558459317E1,2.699257471E-3,-6.080546966E-3,2.938927531E-2
4.559457217E1,5.865780562E-3,-1.577058015E-3,3.807063639E-2
4.560455017E1,-4.518801346E-5,3.181584240E-3,4.615207314E-2
4.561452917E1,-5.925952066E-3,1.237943490E-2,3.836884439E-2
4.562450817E1,8.770585936E-3,9.375370760E-3,2.969040692E-2
4.563448617E1,5.012269802E-3,1.667250632E-2,4.705429852E-2
4.564446517E1,-3.205553256E-4,7.417764072E-3,3.283270061E-2
4.565444417E1,3.058842961E-3,-1.014989157E-2,4.031830609E-2
4.566442217E1,4.426269159E-3,-5.405887915E-4,3.642639935E-2
4.567440117E1,4.712928906E-3,3.970193190E-3,4.106674969E-2
4.568437917E1,8.351870477E-3,-3.817836677E-3,3.642932296E-2
4.569435817E1,8.478992600E-3,-7.103133621E-4,2.385605514E-2
4.570433717E1,-3.926514946E-3,1.834111665E-3,4.271624923E-2
4.571431517E1,-1.532372497E-3,1.073562955E-2,3.957337081E-2
4.572429417E1,9.431759845E-3,1.331270762E-2,2.699834883E-2
4.573427217E1,-1.896507852E-3,8.376346556E-3,3.133815229E-2
4.574425117E1,2.131785192E-3,-3.071615472E-5,3.867757738E-2
4.575423017E1,8.382933810E-3,-1.985865184E-3,4.122345507E-2
4.576420817E1,3.470359035E-3,-4.900240805E-4,4.541824758E-2
4.577418717E1,-3.872610927E-3,6.586682866E-3,4.662043512E-2
4.578416617E1,2.784626819E-3,1.392578362E-3,4.168304622E-2
4.579414417E1,5.348082706E-3,2.105920399E-3,3.255144954E-2
4.580412317E1,3.243998699E-3,-2.309133983E-3,4.736653984E-2
4.581410117E1,5.150282364E-3,6.261454336E-3,4.048202813E-2
4.582408017E1,7.207424194E-4,1.145524364E-2,4.466746509E-2
4.583405917E1,7.622485142E-3,-3.374642855E-3,2.640485644E-2
4.584403717E1,2.679596208E-3,1.298054466E-3,3.419334769E-2
4.585401617E1,8.937030584E-3,-5.438157236E-3,3.614047050E-2
4.586399417E1,3.029771335E-4,6.230391003E-4,4.572405696E-2
4.587397317E1,-9.292121027E-3,9.082530322E-3,4.003588557E-2
4.588395217E1,-5.641046483E-3,1.355845970E-3,4.212977350E-2
4.589393017E1,1.846221797E-3,7.591307606E-3,4.377634943E-2
4.590390917E1,-7.916947268E-4,2.667042967E-3,4.273145199E-2
4.591388817E1,-2.104741819E-3,1.807689560E-3,2.746671081E-2
4.592386617E1,8.555225674E-3,5.271424796E-4,2.671709776E-2
4.593384517E1,6.657694560E-3,4.859849336E-3,4.482826352E-2
4.594382317E1,6.554728746E-4,4.333472019E-4,4.363133848E-2
4.595380217E1,3.901664279E-3,3.457029210E-3,3.899274230E-2
4.596378117E1,6.174111553E-3,3.950266975E-3,3.734499693E-2
4.597375917E1,3.552073874E-3,1.691900985E-4,3.225382626E-2
4.598373817E1,5.599567797E-3,2.713382151E-3,3.719063044E-2
4.599371617E1,1.046152761E-2,1.282490822E-3,3.629074395E-2
4.600369517E1,5.607607719E-3,4.577246094E-3,3.883311331E-2
4.601367417E1,4.151267298E-3,1.136550258E-2,5.140579641E-2
4.602365217E1,4.188927021E-3,1.159321509E-2,3.523824513E-2
4.603363117E1,-3.232633173E-3,9.765188182E-3,4.182688773E-2
4.604361017E1,2.767450623E-3,7.883691229E-4,4.182688773E-2
4.605358817E1,5.769867953E-3,-1.182246706E-2,4.392662287E-2
4.606356717E1,1.029402316E-3,-1.695308816E-3,4.197950006E-2
4.607354517E1,1.115349077E-2,8.703073435E-3,3.539495051E-2
4.608352408E1,4.828630686E-3,-1.099929786E-3,3.764554381E-2
4.609350308E1,9.346226044E-3,1.576576077E-3,3.929504335E-2
4.610348108E1,6.726947520E-3,2.246829160E-3,3.855303168E-2
4.611346008E1,-1.109838076E-3,4.999049613E-3,2.328653634E-2
4.612343808E1,9.568456784E-3,9.018060202E-3,3.525987983E-2
4.613341708E1,8.022178877E-3,-3.554250591E-3,3.795135319E-2
4.614339608E1,7.453646790E-3,1.567510609E-3,4.318519592E-2
4.615337408E1,-6.658973638E-3,5.626122379E-3,4.797231138E-2
4.616335308E1,-4.086564202E-3,3.161530118E-3,3.480321229E-2
4.617333208E1,2.725862302E-3,3.521124744E-3,3.929621279E-2
4.618331008E1,6.446957253E-3,3.481587516E-3,5.007438540E-2
4.619328908E1,2.119414676E-3,4.295743774E-3,4.602869689E-2
4.620326708E1,2.591157071E-3,4.196336539E-3,3.839340270E-2
4.621324608E1,7.445533779E-3,5.907044546E-3,4.003822446E-2
4.622322508E1,5.046695285E-4,4.904050631E-3,3.345367491E-2
4.623320308E1,2.083216757E-3,3.552608346E-3,3.525169373E-2
4.624318208E1,3.541238252E-3,5.835018726E-4,2.941032529E-2
4.625316108E1,6.542796772E-3,1.948808455E-3,3.449506402E-2
4.626313908E1,3.556112107E-3,8.567820028E-3,3.119723439E-2
4.627311808E1,-2.817627043E-5,4.148112999E-3,3.793264210E-2
4.628309608E1,-1.394396480E-3,1.310141757E-5,4.182513356E-2
4.629307508E1,5.928967036E-3,5.611040674E-3,3.404132009E-2
4.630305408E1,1.392428527E-2,3.679844672E-3,2.176509082E-2
4.631303208E1,6.207075231E-3,9.036182002E-3,4.197131395E-2
4.632301108E1,7.688631769E-3,-1.241605994E-3,4.885757983E-2
4.633298908E1,1.673509665E-3,1.145780180E-3,3.478800952E-2
4.634296808E1,-1.916242205E-4,-4.385662987E-4,2.804909348E-2
4.635294708E1,2.850481085E-3,-2.808296622E-3,3.119548023E-2
4.636292508E1,2.626861632E-4,1.532934378E-3,3.389572442E-2
4.637290408E1,-8.153010327E-3,5.875983497E-3,3.853665948E-2
4.638288208E1,1.195035663E-2,-4.470502432E-3,4.991651058E-2
4.639286108E1,9.826136269E-3,7.497820677E-3,3.569666684E-2
4.640284008E1,5.332313497E-3,3.314964711E-3,3.180476010E-2
4.641281808E1,1.889016107E-4,7.850736687E-3,3.614690244E-2
4.642279708E1,7.721376177E-3,7.061223246E-3,3.719296932E-2
4.643277608E1,2.558832932E-3,5.560619859E-3,3.420153379E-2
4.644275408E1,-1.432677470E-3,-1.530654877E-3,3.270289242E-2
4.645273308E1,1.264898926E-3,7.072714395E-3,2.551783383E-2
4.646271108E1,3.069386221E-3,5.673667551E-3,3.494822323E-2
4.647269008E1,-1.788809448E-3,6.754420297E-3,4.003939390E-2
4.648266908E1,5.544293337E-3,4.019581606E-3,4.078783751E-2
4.649264708E1,8.950479180E-3,7.008082105E-3,3.180709898E-2
4.650262608E1,7.439485565E-4,5.457325140E-3,4.303726137E-2
4.651260508E1,-2.755153198E-3,-2.390556461E-3,3.854835391E-2
4.652258308E1,-1.650869977E-3,9.920555097E-3,4.408508241E-2
4.653256208E1,4.420641214E-3,1.195641854E-2,4.378804386E-2
4.654254008E1,6.848258972E-3,2.327324306E-3,3.600773871E-2
4.655251908E1,-2.381479573E-3,6.045376877E-3,4.379447579E-2
4.656249808E1,2.250447124E-3,3.593072905E-3,3.406880200E-2
4.657247608E1,3.485452160E-3,-5.116295423E-3,4.065861404E-2
4.658245508E1,1.290886145E-2,4.578095768E-4,3.721635818E-2
4.659243308E1,5.583268683E-3,9.402679084E-3,3.526982009E-2
4.660241208E1,1.403971296E-3,1.159384092E-3,3.601767898E-2
4.661239108E1,6.231852807E-3,-1.317963322E-2,3.945525706E-2
4.662236908E1,-3.415139392E-4,1.161325551E-3,4.229466498E-2
4.663234808E1,2.146823499E-3,1.650954487E-3,4.064925849E-2
4.664232708E1,6.284861472E-3,-6.212324020E-3,3.586097360E-2
4.665230508E1,4.401528127E-3,7.380156883E-3,5.067781806E-2
4.666228408E1,5.406116322E-4,-3.957244805E-3,3.885182440E-2
4.667226208E1,1.293106260E-2,-7.311993423E-3,3.720641792E-2
4.668224108E1,7.902895678E-3,4.744924139E-3,3.586623609E-2
4.669222008E1,-4.781962596E-3,8.837159683E-3,3.601417065E-2
4.670219808E1,3.858175613E-3,4.609245895E-3,4.409443796E-2
4.671217708E1,-2.916737348E-3,9.623123682E-3,4.319747508E-2
4.672215508E1,-3.169665970E-3,1.712245184E-2,3.990315378E-2
4.673213408E1,1.775470488E-3,8.873069810E-3,3.975288033E-2
4.674211308E1,4.321969450E-3,-1.424756320E-4,4.948264718E-2
4.675209108E1,8.372810818E-3,-3.328984324E-4,3.032249093E-2
4.676207008E1,-2.521776203E-3,4.082187926E-3,3.286602974E-2
4.677204908E1,-6.595933344E-3,5.437353244E-3,3.870505929E-2
4.678202708E1,-2.541675009E-3,6.405396340E-3,4.379389107E-2
4.679200608E1,4.331854898E-3,2.039508820E-3,3.765256047E-2
4.680198408E1,2.791204937E-3,6.657226325E-3,3.600715399E-2
4.681196308E1,-1.127708629E-3,7.751119318E-3,4.004991889E-2
4.682194208E1,-2.680656016E-3,1.530051883E-3,3.511194527E-2
4.683192008E1,-2.643270381E-3,3.944846881E-3,4.858276069E-2
4.684189908E1,1.951288953E-3,3.242068661E-3,4.903299630E-2
4.685187708E1,3.163234033E-3,7.327118525E-3,4.514108956E-2
4.686185608E1,5.488671698E-3,3.238827568E-3,3.391209662E-2
4.687183508E1,2.773498837E-3,6.333939254E-3,4.363777041E-2
4.688181308E1,-1.015040092E-3,4.471818055E-3,4.213795960E-2
4.689179208E1,8.177038729E-3,8.040076839E-3,3.330924869E-2
4.690177108E1,1.098887337E-2,4.360522244E-3,3.121419132E-2
4.691174908E1,8.905857615E-3,-2.910986063E-3,3.510609806E-2
4.692172808E1,3.231025189E-3,1.082493206E-3,3.794550598E-2
4.693170608E1,-5.380023122E-3,1.119549936E-3,3.794316709E-2
4.694168508E1,5.133270621E-3,7.231884284E-3,4.093577206E-2
4.695166408E1,3.309414424E-3,3.655000858E-3,4.048319757E-2
4.696164208E1,6.087316945E-4,-9.620816773E-4,3.554405451E-2
4.697162108E1,1.130193695E-2,1.544780928E-2,3.868576348E-2
4.698159908E1,1.106994867E-2,2.038074424E-4,3.389338553E-2
4.699157808E1,7.398280967E-3,-2.672620662E-3,2.970444024E-2
4.700155708E1,7.559718937E-4,7.934214827E-3,4.586848319E-2
4.701153508E1,3.316778261E-3,3.872151829E-3,4.975922048E-2
4.702151408E1,3.916812222E-3,6.929055615E-3,3.344314992E-2
4.703149308E1,5.825343411E-3,9.541801703E-3,3.449623346E-2
4.704147108E1,1.762241162E-3,1.006232495E-2,3.344841242E-2
4.705145008E1,8.805906773E-4,1.272130287E-2,4.288289487E-2
4.706142808E1,-5.660652928E-4,4.658887843E-3,3.255320370E-2
4.707140708E1,-7.504736837E-3,6.306614941E-3,4.378161192E-2
4.708138608E1,2.154022884E-3,-2.652753834E-3,3.854016781E-2
4.709136408E1,2.979302555E-3,5.771581004E-3,4.213035822E-2
4.710134308E1,6.956980638E-3,1.228304492E-2,4.092992485E-2
4.711132108E1,3.625840154E-3,3.729906888E-3,4.093109429E-2
4.712130008E1,2.865007762E-3,5.141301407E-4,3.778821588E-2
4.713127908E1,5.260831285E-3,8.507394993E-3,3.434537530E-2
4.714125708E1,1.491770893E-3,3.575974368E-3,4.123222589E-2
4.715123608E1,8.523650710E-3,7.896591648E-3,4.871666193E-2
4.716121508E1,6.921952162E-3,9.471345039E-3,4.452362359E-2
4.717119308E1,-2.374152280E-4,7.396435440E-3,3.868517876E-2
4.718117208E1,1.324851159E-3,5.678194575E-3,3.658310473E-2
4.719115008E1,1.040895749E-2,7.710762110E-3,3.987333298E-2
4.720112908E1,-1.094598770E-3,1.404385169E-2,4.122462451E-2
4.721110808E1,8.922449090E-3,6.261426928E-3,3.553236008E-2
4.722108608E1,1.489559915E-3,6.618410863E-3,3.702749312E-2
4.723106508E1,5.523791537E-4,7.331298371E-3,3.852145672E-2
4.724104308E1,2.522068564E-3,-1.946944655E-3,4.225841224E-2
4.725102208E1,1.065185448E-2,5.417285417E-3,4.256071329E-2
4.726100108E1,1.023270048E-2,4.600415686E-3,3.477631509E-2
4.727097908E1,-5.289647095E-3,-1.680731890E-4,4.435463905E-2
4.728095808E1,9.993823450E-3,-2.937250568E-3,4.510249794E-2
4.729093708E1,1.188263856E-4,-1.095923530E-3,3.836709023E-2
