"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.803351112E1,2.734026477E-2,-1.609653502E-2,4.139185488E-2
6.804349212E1,2.299505264E-2,-1.902874008E-2,3.728126228E-2
6.805347312E1,-3.240234554E-3,-8.554312047E-3,3.123114824E-2
6.806345412E1,-9.641035348E-3,-1.091616690E-2,2.704044878E-2
6.807343512E1,-4.531738311E-3,-2.883590944E-4,2.545000613E-2
6.808341712E1,-9.820252508E-3,7.711107004E-4,2.965181530E-2
6.809339812E1,-1.655302897E-2,-1.299497997E-3,4.960953176E-2
6.810337912E1,-1.356480941E-2,-1.111818820E-2,7.251599908E-2
6.811336012E1,-1.821977779E-2,-1.391692143E-3,8.821109533E-2
6.812334112E1,-1.961477727E-2,6.108714100E-3,8.361693799E-2
6.813332212E1,-9.371771067E-3,2.871403154E-3,6.325927198E-2
6.814330312E1,3.755593523E-3,1.941833823E-2,5.314943612E-2
6.815328412E1,7.795361727E-3,2.876910500E-2,2.186858654E-2
6.816326512E1,1.369637176E-2,2.524051135E-2,2.131719410E-2
6.817324712E1,1.584186137E-2,1.295081522E-2,1.333632946E-2
6.818322812E1,1.884082519E-2,1.281155099E-2,2.272929668E-2
6.819320912E1,1.749962009E-2,1.389760735E-2,7.569922328E-2
6.820319013E1,5.717553645E-3,1.491600959E-2,1.308647794E-1
6.821317112E1,-2.357962802E-2,9.704678636E-3,1.184751141E-1
6.822315212E1,-2.119323313E-2,2.161296272E-2,6.352765918E-2
6.823313313E1,6.330341846E-3,2.663396680E-2,4.183507383E-2
6.824311412E1,2.927635096E-2,4.284132482E-2,4.096208453E-2
6.825309512E1,3.837549560E-2,3.556360614E-2,7.098285913E-2
6.826307712E1,4.004165970E-2,1.911659449E-2,6.850656331E-2
6.827305812E1,4.734629385E-2,5.572597515E-3,7.456895649E-2
6.828303912E1,3.064913101E-2,1.232079601E-2,-2.763394117E-3
6.829302012E1,1.104034714E-2,9.983124873E-3,-1.254806632E-1
6.830300112E1,1.665813267E-2,5.779150408E-3,-2.006109524E-1
6.831298212E1,2.988541156E-2,4.321320774E-3,-1.705434000E-1
6.832296312E1,2.889408924E-2,1.699940907E-3,-6.127355754E-2
6.833294412E1,7.056346759E-3,8.037929814E-3,6.863110900E-2
6.834292512E1,-3.778763115E-2,1.532798247E-2,1.608440387E-1
6.835290712E1,-6.155656278E-2,9.985107444E-3,1.942895275E-1
6.836288812E1,-7.757771440E-2,2.237197699E-2,1.820507205E-1
6.837286912E1,-7.144157320E-2,2.308285223E-2,1.278511244E-1
6.838285012E1,-6.408014797E-2,2.195222913E-2,7.909353197E-2
6.839283112E1,-3.432834528E-2,2.053046951E-2,6.190681100E-2
6.840281212E1,-2.030050948E-2,4.343238696E-3,5.063162506E-2
6.841279312E1,1.927856237E-2,-1.468245900E-2,5.324416101E-2
6.842277412E1,5.217090458E-2,-3.164633710E-2,4.575446248E-2
6.843275512E1,6.931998409E-2,-3.308724635E-2,5.081113458E-2
6.844273612E1,8.078491218E-2,-3.945025952E-2,7.047941387E-2
6.845271812E1,7.841364697E-2,-3.620116278E-2,6.362179935E-2
6.846269912E1,6.445181161E-2,-2.849091458E-2,5.999418676E-2
6.847268012E1,5.146068715E-2,-8.046307778E-3,3.925703645E-2
6.848266112E1,3.699759923E-2,1.048817812E-2,2.728895545E-2
6.849264212E1,2.224880174E-2,2.872270186E-2,1.974897087E-2
6.850262312E1,3.024106845E-3,4.328806124E-2,7.190905809E-3
6.851260412E1,-9.848172963E-3,2.835072759E-2,4.160293937E-2
6.852258512E1,-2.054097623E-2,2.546317150E-2,8.795966506E-2
6.853256612E1,-1.666946165E-2,1.559214871E-2,9.131245852E-2
6.854254812E1,5.790643841E-3,-8.614501823E-3,8.811110795E-2
6.855252912E1,1.452762656E-2,-1.491770893E-3,4.248177588E-2
6.856251012E1,6.726198345E-3,4.195806636E-3,-1.023145795E-2
6.857249112E1,2.997648194E-3,8.612473570E-3,-2.477874577E-2
6.858247212E1,7.619725987E-3,1.659073438E-2,-2.556285739E-2
6.859245312E1,1.274685703E-2,3.202309879E-2,-2.842916250E-3
6.860243412E1,2.458461821E-3,5.064531120E-2,4.688005149E-2
6.861241512E1,-6.297597438E-3,3.962777733E-2,8.772109866E-2
6.862239612E1,-2.115412988E-2,3.275114109E-2,1.174296319E-1
6.863237812E1,-5.527621463E-2,2.634983780E-2,1.128588635E-1
6.864235912E1,-7.942207240E-2,2.459752777E-2,8.774273336E-2
6.865234013E1,-7.741391927E-2,2.703624610E-3,5.846747875E-2
6.866232112E1,-5.717524409E-2,3.049542233E-3,4.007506192E-2
6.867230212E1,-2.385846712E-2,-5.559843276E-3,3.751105785E-2
6.868228313E1,1.120465390E-2,-4.548841417E-3,3.700059593E-2
6.869226412E1,2.818131365E-2,-1.700297222E-3,6.262367964E-2
6.870224512E1,4.014866374E-2,4.320087377E-4,7.131088793E-2
6.871222612E1,4.518881746E-2,8.686541347E-3,8.795089424E-2
6.872220812E1,3.733132906E-2,1.366601192E-2,8.221594512E-2
6.873218912E1,2.745033860E-2,1.772383341E-2,7.624535322E-2
6.874217012E1,1.960746825E-2,1.929102425E-2,6.627117276E-2
6.875215112E1,2.252881028E-2,2.350670228E-2,5.138825476E-2
6.876213212E1,1.626549214E-3,3.534148503E-2,3.862963021E-2
6.877211312E1,3.799593821E-3,3.615335265E-2,1.841054320E-2
6.878209412E1,1.403916478E-3,3.180697108E-2,1.452448368E-2
6.879207512E1,1.072298951E-2,1.043507810E-2,1.119157076E-2
6.880205612E1,1.998322494E-2,2.368606562E-3,9.768358469E-3
6.881203812E1,1.929690801E-2,-1.380292813E-2,2.533423126E-2
6.882201912E1,2.317222327E-2,-1.264724423E-2,1.902800918E-2
6.883200012E1,1.705135792E-2,-1.535995943E-2,4.027971447E-2
6.884198112E1,6.196586788E-3,-1.819658993E-2,3.745667875E-2
6.885196212E1,4.453385621E-3,-2.688822932E-2,4.082993746E-2
6.886194312E1,-8.453465849E-3,-2.113888144E-2,4.378161192E-2
6.887192412E1,-7.598749101E-3,-1.078828647E-2,3.176558375E-2
6.888190512E1,-1.187781461E-2,-5.631042263E-3,2.029510081E-2
6.889188612E1,-2.891674720E-2,5.165156219E-3,2.027171195E-2
6.890186712E1,-2.155144818E-2,1.365874859E-2,3.466054022E-2
6.891184912E1,-2.252120890E-2,1.201599162E-2,3.761104524E-2
6.892183012E1,-2.732513510E-2,-3.312767437E-3,4.118018568E-2
6.893181112E1,-2.340377301E-2,-1.850305712E-3,5.242028832E-2
6.894179212E1,-2.250081673E-2,-1.615497063E-2,6.709855378E-2
6.895177312E1,-1.021662064E-2,-3.506748816E-3,9.024417222E-2
6.896175412E1,-1.071560740E-2,-3.476251932E-3,1.346356487E-1
6.897173513E1,-1.928711392E-2,1.440465230E-2,1.342433006E-1
6.898171612E1,-2.891623557E-2,1.929242210E-2,9.397586524E-2
6.899169812E1,-1.705369681E-2,1.828207805E-2,4.326413333E-2
6.900167912E1,7.994751781E-3,3.236640343E-2,1.681425333E-2
6.901166012E1,2.537501559E-2,3.323246744E-2,4.524283111E-2
6.902164112E1,4.309485644E-2,3.607307221E-2,8.269892514E-2
6.903162212E1,4.023454472E-2,1.913314029E-2,8.870167673E-2
6.904160312E1,2.510699384E-2,1.262875241E-2,2.055588663E-2
6.905158412E1,-3.583612293E-3,1.594113613E-2,-8.232821167E-2
6.906156512E1,-7.064898312E-3,1.134040981E-2,-1.367178422E-1
6.907154612E1,6.119111180E-3,1.064555959E-2,-1.175243568E-1
6.908152712E1,9.654045403E-3,7.645983640E-3,1.913208961E-3
6.909150912E1,1.089219332E-2,4.796918677E-3,1.294269490E-1
6.910149013E1,-2.265664503E-2,5.138953384E-3,2.063891709E-1
6.911147112E1,-5.773760006E-2,1.145323366E-4,2.308597684E-1
6.912145212E1,-8.389248803E-2,6.901477771E-3,1.877891779E-1
6.913143313E1,-8.688406974E-2,1.521233551E-2,1.428667742E-1
6.914141412E1,-7.561787389E-2,1.999699331E-2,8.482029498E-2
6.915139512E1,-5.764177881E-2,-7.745331489E-3,3.347764850E-2
6.916137612E1,-3.655079886E-2,7.577278856E-3,-6.775168777E-3
6.917135712E1,1.396022737E-2,-1.598422280E-2,-2.993774414E-2
6.918133912E1,6.350163907E-2,-3.717735543E-2,-4.327114999E-2
6.919132012E1,1.014863945E-1,-4.084294751E-2,-2.296727836E-2
6.920130112E1,1.216994150E-1,-2.446518883E-2,2.431856990E-3
6.921128212E1,9.937423401E-2,-6.682143230E-3,1.023204267E-2
6.922126312E1,6.521370381E-2,8.761751158E-3,4.944756389E-2
6.923124412E1,3.796246290E-2,3.120977850E-2,7.193654001E-2
6.924122512E1,1.118433483E-2,3.043276576E-2,7.698853433E-2
6.925120612E1,-2.324947961E-2,2.047884042E-2,8.049744844E-2
6.926118712E1,-4.229247227E-2,7.728922740E-3,6.805281937E-2
6.927116912E1,-3.886044905E-2,6.195947248E-4,8.346549511E-2
6.928115012E1,-4.569489397E-2,-8.662092676E-3,7.648684323E-2
6.929113112E1,-2.418576501E-2,-9.944094708E-3,6.323120534E-2
6.930111212E1,-7.972678542E-4,-2.720393328E-2,4.322788060E-2
6.931109312E1,1.806453422E-2,-1.337727824E-2,-1.385731637E-2
6.932107412E1,1.709323861E-2,-2.206318919E-3,-6.221729815E-2
6.933105512E1,1.631007716E-3,1.808146373E-2,-6.247574508E-2
6.934103612E1,2.271643281E-3,4.225614645E-2,-1.945193231E-2
6.935101712E1,2.723779231E-3,4.992531795E-2,2.681766987E-2
6.936099912E1,-1.321660772E-2,4.306395756E-2,6.679215968E-2
6.937098012E1,-3.590000376E-2,3.180864302E-2,1.041704857E-1
6.938096112E1,-3.769400261E-2,2.695097725E-2,1.240825939E-1
6.939094212E1,-7.407610931E-2,2.562392425E-2,1.323189819E-1
6.940092312E1,-1.001543257E-1,2.477943099E-2,1.091452968E-1
6.941090412E1,-8.900229670E-2,1.861731537E-2,7.695286632E-2
6.942088513E1,-7.047627099E-2,3.354017716E-3,3.265552998E-2
6.943086612E1,-3.163562939E-2,-1.273377389E-3,6.997362971E-3
6.944084712E1,1.144789807E-2,4.271920938E-3,2.162417293E-2
6.945082813E1,4.071014263E-2,7.865144592E-4,5.051175714E-2
6.946081012E1,5.550491385E-2,-1.895831767E-3,5.645896018E-2
6.947079112E1,6.015710481E-2,-1.181786237E-2,4.581234992E-2
6.948077212E1,4.938434087E-2,5.702460520E-3,4.642630756E-2
6.949075312E1,3.957154356E-2,1.730152739E-2,1.546237707E-2
6.950073412E1,4.107997902E-2,2.059880884E-2,2.893319249E-2
6.951071512E1,2.797943853E-2,3.217473353E-2,3.461259305E-2
6.952069612E1,1.387500420E-2,4.215895476E-2,3.327591956E-2
6.953067712E1,7.662410662E-3,3.006336791E-2,3.842790127E-2
6.954065812E1,1.172454447E-2,3.191365535E-2,3.813086271E-2
6.955064013E1,1.060443722E-2,1.909892494E-2,2.228432357E-2
6.956062112E1,1.570671760E-2,-2.784681637E-3,2.438405871E-2
6.957060212E1,3.041663110E-2,-1.366088647E-2,3.944531679E-2
6.958058313E1,2.600212947E-2,-3.127478309E-2,3.684564471E-2
6.959056412E1,2.107504629E-2,-3.583600416E-2,4.414881706E-2
6.960054512E1,6.292188764E-3,-2.886594951E-2,4.803604603E-2
6.961052612E1,-4.053362980E-3,-2.013499673E-2,4.445988894E-2
6.962050712E1,-2.097228147E-2,-8.971967697E-3,3.849923730E-2
6.963048812E1,-3.357310429E-2,5.751284771E-3,2.247143447E-2
6.964047012E1,-3.554785520E-2,1.484712208E-2,1.082670450E-2
6.965045112E1,-3.582413614E-2,2.832157373E-2,1.615936518E-2
6.966043212E1,-3.233407930E-2,6.662619011E-3,4.809217930E-2
6.967041312E1,-3.071688563E-2,7.168119941E-3,5.953342617E-2
6.968039412E1,-2.907177150E-2,-1.318974707E-2,7.819715381E-2
6.969037512E1,-2.781644739E-2,-2.500698818E-2,1.034565407E-1
6.970035612E1,-1.767664455E-2,-3.195896214E-3,1.336299276E-1
6.971033712E1,-2.260562807E-2,-6.005666060E-3,1.431509489E-1
6.972031812E1,-3.614960678E-2,-5.263224989E-4,1.091727787E-1
6.973030012E1,-2.144122817E-2,2.131056117E-2,3.897227705E-2
6.974028112E1,-4.453458712E-3,3.535137048E-2,8.864378929E-4
6.975026212E1,2.804032266E-2,5.042710955E-2,-7.251132131E-3
6.976024312E1,6.506036058E-2,4.680762825E-2,4.155966997E-2
6.977022412E1,7.093666613E-2,2.591198185E-2,6.568528175E-2
6.978020512E1,3.398094758E-2,1.341777935E-2,2.564296424E-2
6.979018612E1,7.421943918E-3,2.304111773E-2,-8.746440589E-2
6.980016712E1,5.911461934E-3,1.904259067E-2,-1.662211382E-1
6.981014812E1,1.666193336E-2,1.336140853E-2,-1.485695636E-1
6.982013012E1,3.988912046E-2,2.734075813E-3,-2.901797712E-2
6.983011112E1,2.293848082E-2,1.683967045E-2,1.201602817E-1
6.984009212E1,-2.138209820E-2,9.472644674E-3,2.180491036E-1
6.985007312E1,-7.264032550E-2,2.112524098E-2,2.531417531E-1
6.986005412E1,-8.947160885E-2,1.597364299E-2,2.083836561E-1
6.987003513E1,-8.936124265E-2,3.195552690E-2,1.370224822E-1
6.988001612E1,-8.712322086E-2,4.485774628E-2,7.452861071E-2
6.988999712E1,-6.122926489E-2,4.597512178E-2,1.112491250E-2
6.989997813E1,-3.355622046E-2,2.990679958E-2,-1.392338991E-2
6.990996012E1,2.138575271E-2,9.606153052E-3,-2.920274913E-2
6.991994112E1,7.249962687E-2,-1.381231109E-2,-3.630360782E-2
6.992992212E1,1.061898217E-1,-4.688243606E-2,-1.998695254E-2
6.993990312E1,1.219040675E-1,-5.742658300E-2,1.052732706E-2
6.994988412E1,1.028878259E-1,-5.782422108E-2,3.212752640E-2
6.995986512E1,7.248237759E-2,-3.709501019E-2,6.000997424E-2
6.996984612E1,3.573606245E-2,-6.526917927E-3,8.000628233E-2
6.997982712E1,2.895833552E-4,1.401656164E-2,9.692812443E-2
6.998980812E1,-3.548952922E-2,2.773670599E-2,9.268246114E-2
6.999979013E1,-4.139463231E-2,2.583955860E-2,4.538959622E-2
7.000977112E1,-3.311504804E-2,3.183503771E-2,4.242096484E-2
7.001975212E1,-3.246542238E-2,3.435046420E-2,6.861999929E-2
7.002973275E1,-2.833195254E-2,2.028094872E-2,6.787857234E-2
7.003971375E1,1.417949796E-3,-4.491346842E-3,3.574169040E-2
7.004969475E1,3.347633287E-2,-1.853702579E-2,6.681028605E-3
7.005967575E1,1.940880910E-2,-1.062380612E-2,-4.895873666E-2
7.006965675E1,6.016054004E-3,-4.549590591E-4,-7.770306408E-2
7.007963775E1,1.043011710E-2,1.358520158E-2,-5.173557937E-2
7.008961975E1,-1.206280589E-3,1.598827017E-2,9.238600731E-3
7.009960075E1,-1.775112346E-2,2.198269861E-2,7.158044457E-2
7.010958175E1,-3.776621573E-2,3.120648030E-2,1.186242181E-1
7.011956275E1,-4.998784661E-2,2.287688406E-2,1.366845131E-1
7.012954375E1,-6.204553619E-2,2.743670728E-2,1.181698895E-1
7.013952475E1,-7.522369847E-2,3.432565008E-2,1.019877201E-1
7.014950575E1,-6.980340265E-2,2.802501027E-2,6.838084817E-2
7.015948675E1,-5.568310775E-2,1.316718047E-2,5.202852488E-2
7.016946775E1,-1.861249141E-2,-8.736763448E-3,4.704494298E-2
7.017944975E1,7.786079273E-3,-1.061810508E-2,4.544456005E-2
7.018943075E1,3.063802131E-2,-2.004243714E-2,6.295404732E-2
7.019941175E1,3.889041603E-2,-2.972152507E-2,4.976038992E-2
7.020939275E1,4.557349116E-2,-1.413917044E-2,5.485974669E-2
7.021937375E1,4.847232141E-2,-3.214534214E-3,3.618490934E-2
7.022935475E1,4.580803759E-2,1.857295875E-2,2.093186259E-2
7.023933575E1,3.566903874E-2,3.591343408E-2,1.956069052E-2
7.024931675E1,2.798462793E-2,5.226304390E-2,3.341508329E-2
7.025929775E1,2.419563219E-2,5.693601988E-2,3.005351901E-2
7.026927875E1,6.432595029E-3,5.384072319E-2,3.557446003E-2
7.027926075E1,5.058060810E-3,4.229697646E-2,3.489676774E-2
7.028924175E1,1.079812624E-2,2.811963466E-2,2.798301995E-2
7.029922275E1,1.044868201E-2,3.644094430E-3,2.211066127E-2
7.030920375E1,2.800640881E-2,-1.575194215E-2,2.996698022E-2
7.031918475E1,3.020430408E-2,-2.305847665E-2,2.583592236E-2
7.032916575E1,2.896812961E-2,-3.291054167E-2,4.549543083E-2
7.033914675E1,2.176187485E-2,-3.715789516E-2,4.690110147E-2
7.034912775E1,-9.883329347E-3,-3.168830914E-2,5.434226811E-2
7.035910875E1,-3.042986043E-2,-1.240240121E-2,4.999603271E-2
7.036909075E1,-4.023607962E-2,1.793306323E-2,2.047694921E-2
7.037907175E1,-4.589852326E-2,1.740758127E-2,1.974195421E-2
7.038905275E1,-4.349144384E-2,2.345183895E-2,6.313823462E-3
7.039903375E1,-2.935718872E-2,1.913665775E-2,2.664342284E-2
7.040901475E1,-2.315797068E-2,-9.757111715E-3,4.367636204E-2
7.041899575E1,-2.638490282E-2,-2.477320005E-2,5.400137544E-2
7.042897675E1,-1.733611733E-2,-2.631009500E-2,8.465657294E-2
7.043895775E1,-1.871978782E-2,-1.596187547E-2,1.301286149E-1
7.044893875E1,-2.906278141E-2,-9.447108787E-3,1.399992996E-1
7.045892075E1,-3.321028456E-2,-5.565288495E-3,1.104334384E-1
7.046890175E1,-1.787603460E-2,1.919671048E-2,3.829926252E-2
7.047888275E1,-4.482475519E-3,2.155022392E-2,-4.324015975E-3
7.048886375E1,3.538406007E-2,3.613122460E-2,2.205920577E-2
7.049884475E1,5.379913487E-2,2.921502829E-2,5.095439136E-2
7.050882575E1,6.393776827E-2,1.514709338E-2,6.765053093E-2
7.051880675E1,4.039183483E-2,9.237668831E-3,4.495924115E-3
7.052878775E1,1.979713731E-2,1.753680473E-2,-1.034524477E-1
7.053876875E1,-2.753307670E-4,1.372113107E-2,-1.652885073E-1
7.054875075E1,2.001984313E-2,1.357199966E-2,-1.390087813E-1
7.055873175E1,4.171856806E-2,6.814134987E-3,-5.464807749E-3
7.056871275E1,2.261980757E-2,1.402675772E-2,1.502751964E-1
7.057869375E1,-2.436987922E-2,1.419752383E-2,2.470010072E-1
7.058867475E1,-7.363369435E-2,2.195445838E-2,2.491972214E-1
7.059865575E1,-9.448559627E-2,1.533607721E-2,1.899696046E-1
7.060863675E1,-8.508977853E-2,2.218019745E-2,1.199948055E-1
7.061861775E1,-7.270113654E-2,2.826869298E-2,6.663896263E-2
7.062859875E1,-4.717738241E-2,4.078538898E-2,-5.618004799E-3
7.063858075E1,-8.742829934E-3,3.423537455E-2,-3.059380174E-2
7.064856175E1,4.669586420E-2,-9.953057393E-4,-2.562659204E-2
7.065854275E1,8.437342152E-2,-2.839863821E-2,-2.552017272E-2
7.066852375E1,1.115391469E-1,-4.308418527E-2,4.651460052E-3
7.067850475E1,1.072526262E-1,-5.336540851E-2,3.609837055E-2
7.068848575E1,8.096610278E-2,-3.772115562E-2,4.777584493E-2
7.069846675E1,5.864998497E-2,-1.255861323E-2,6.141038239E-2
7.070844775E1,2.097535126E-2,1.434134706E-2,6.758387268E-2
7.071842975E1,-4.760218263E-3,3.629619830E-2,7.153191268E-2
7.072841075E1,-3.290644862E-2,3.783724112E-2,4.899849772E-2
7.073839175E1,-3.655474573E-2,2.062312047E-2,4.173274755E-2
7.074837275E1,-1.977053247E-2,1.835761677E-2,3.508270919E-2
7.075835375E1,-2.858389445E-2,1.521667524E-2,6.854281604E-2
7.076833475E1,-2.504048176E-2,9.997487096E-3,7.854974091E-2
7.077831575E1,1.211996242E-2,-3.828336541E-3,6.063153327E-2
7.078829675E1,3.019948013E-2,-9.732096596E-3,1.975715697E-2
7.079827775E1,1.812388346E-2,5.811940497E-3,-3.376240790E-2
7.080825975E1,-1.413491294E-3,5.064712018E-3,-7.009525180E-2
7.081824075E1,-8.837043196E-3,2.090957008E-2,-5.170517385E-2
7.082822175E1,-9.115663022E-3,3.017393511E-2,5.866511464E-3
7.083820275E1,-2.666103758E-2,3.943889399E-2,5.219224691E-2
7.084818375E1,-3.787687428E-2,3.942952931E-2,1.168554354E-1
7.085816475E1,-4.273379087E-2,2.693039322E-2,1.347198486E-1
7.086814575E1,-5.768563293E-2,1.959586518E-2,1.373101652E-1
7.087812675E1,-7.632955313E-2,1.097380766E-2,1.129489106E-1
7.088810775E1,-7.252878986E-2,-3.333579870E-3,5.482641757E-2
7.089808875E1,-4.457866050E-2,-4.370711474E-3,3.441612661E-2
7.090807075E1,-8.216434345E-3,-7.942921696E-3,3.082827508E-2
7.091805175E1,1.650486253E-2,-1.100541917E-2,3.957687914E-2
7.092803275E1,3.272306532E-2,-6.549648978E-3,6.668866396E-2
7.093801375E1,5.015427299E-2,-9.274360109E-3,7.823106766E-2
7.094799475E1,5.091031797E-2,2.202024870E-4,6.917080700E-2
7.095797575E1,4.034578800E-2,3.186065583E-3,4.610763431E-2
7.096795675E1,3.062895812E-2,2.565294106E-2,3.203747928E-2
7.097793775E1,2.519331336E-2,3.404473705E-2,3.438455164E-2
7.098791875E1,1.822204359E-2,3.629538517E-2,2.321052253E-2
7.099790075E1,8.468668610E-3,2.898864968E-2,3.480905950E-2
7.100788175E1,1.975679152E-2,2.483195543E-2,2.771229386E-2
7.101786275E1,1.469909616E-2,3.009908161E-2,2.949744880E-2
7.102784463E1,1.361034460E-2,2.084335950E-2,3.609135389E-2
7.103782562E1,2.004155092E-2,3.775656782E-3,2.817539334E-2
7.104780662E1,3.415029757E-2,-3.534888541E-3,3.763560355E-2
7.105778763E1,4.120160110E-2,-2.657866493E-2,5.070880830E-2
7.106776862E1,2.393221512E-2,-3.318940817E-2,5.843298018E-2
7.107775062E1,1.280116305E-2,-2.255693173E-2,4.732443988E-2
7.108773162E1,-1.163413189E-2,1.423303653E-3,1.734167218E-2
7.109771262E1,-3.320838422E-2,2.187383990E-2,5.825580955E-3
7.110769362E1,-3.340799354E-2,2.835018855E-2,-5.929076672E-4
7.111767462E1,-3.735501029E-2,1.997258118E-2,7.561034560E-3
7.112765562E1,-4.436063245E-2,3.947793329E-3,4.940838754E-2
7.113763662E1,-4.559008263E-2,-1.036865738E-2,6.870946169E-2
7.114761762E1,-4.271997683E-2,-2.360942141E-2,8.712702155E-2
7.115759862E1,-2.816026367E-2,-3.292163311E-2,1.276400399E-1
7.116758062E1,-2.430585220E-2,-9.200045653E-3,1.468919975E-1
7.117756162E1,-3.189802319E-2,-5.904335640E-3,1.099036807E-1
7.118754262E1,-2.450560771E-2,3.070464302E-3,3.246198714E-2
7.119752362E1,1.293696463E-4,2.223754585E-2,2.537106872E-3
7.120750462E1,2.719963923E-2,3.878319271E-2,1.321061432E-2
7.121748562E1,5.322917752E-2,2.016537485E-2,5.917850018E-2
7.122746662E1,5.427451350E-2,8.682959927E-3,8.528865695E-2
7.123744762E1,4.004765309E-2,1.816435715E-2,3.300987124E-2
7.124742862E1,9.090739265E-3,1.098039491E-2,-7.674295127E-2
7.125740962E1,1.951800585E-3,2.258901833E-2,-1.836259604E-1
7.126739162E1,2.246193275E-2,1.953273352E-2,-1.679326183E-1
7.127737262E1,4.011051066E-2,-1.261719503E-4,-5.217061222E-2
7.128735362E1,2.760083131E-2,-4.740282912E-3,1.056252730E-1
7.129733462E1,-2.409242883E-2,4.247015454E-3,2.095694715E-1
7.130731562E1,-5.852697417E-2,2.078489648E-2,2.503918076E-1
7.131729662E1,-8.564738363E-2,8.292914098E-3,2.184110463E-1
7.132727762E1,-8.930174723E-2,1.414450603E-2,1.636121106E-1
7.133725862E1,-7.628175214E-2,3.768624592E-2,1.081541938E-1
7.134723962E1,-5.252393022E-2,3.809874871E-2,3.625449121E-2
7.135722162E1,-2.702795036E-2,1.686241063E-2,-1.328838229E-2
7.136720262E1,2.456371441E-2,-1.877471510E-2,-2.553362131E-2
7.137718362E1,8.731457099E-2,-3.069480325E-2,-4.254258692E-2
7.138716462E1,1.255031019E-1,-3.720792540E-2,-3.360804141E-2
7.139714562E1,1.375864461E-1,-3.236213679E-2,-3.127675653E-3
7.140712662E1,1.099863457E-1,-1.836005615E-2,2.910276175E-2
7.141710762E1,7.121820956E-2,9.467007592E-5,7.288261950E-2
7.142708862E1,2.067085750E-2,1.454591738E-2,9.325081050E-2
7.143707062E1,-5.723035410E-3,2.738874184E-2,9.246202111E-2
7.144705163E1,-2.217117995E-2,3.219714481E-2,7.678505123E-2
7.145703262E1,-3.656293184E-2,3.041590020E-2,6.143611014E-2
7.146701362E1,-3.484121919E-2,3.613389239E-2,4.606787324E-2
7.147699463E1,-2.422143303E-2,1.307088414E-2,4.726304412E-2
7.148697562E1,-2.126434989E-2,3.730943855E-3,6.344638288E-2
7.149695662E1,7.238341346E-3,-1.108213646E-2,4.747354388E-2
7.150693763E1,2.458315641E-2,-1.959332529E-2,1.491858602E-2
7.151691862E1,2.351472393E-2,-1.021433657E-2,-2.860574841E-2
7.152690062E1,-5.814178884E-3,-4.853444807E-3,-6.458600521E-2
7.153688162E1,-1.193796784E-2,1.700829866E-2,-5.867973268E-2
7.154686262E1,-1.193182826E-2,2.470092298E-2,-3.563293219E-3
7.155684362E1,-1.748244390E-2,3.711394968E-2,5.431186259E-2
7.156682462E1,-4.052295864E-2,3.559303408E-2,1.005487204E-1
7.157680562E1,-4.618123613E-2,3.560769780E-2,1.474416357E-1
7.158678662E1,-5.544205628E-2,2.678427679E-2,1.360728943E-1
7.159676762E1,-6.837755911E-2,2.735462699E-2,1.221395642E-1
7.160674862E1,-6.956052393E-2,1.936761363E-2,8.703463554E-2
7.161673062E1,-6.326278031E-2,2.203797307E-3,5.660280168E-2
7.162671162E1,-2.233621761E-2,-4.447675450E-3,3.692750573E-2
7.163669262E1,1.204884566E-2,-1.202149166E-2,3.516340077E-2
7.164667362E1,4.018623210E-2,-1.475863726E-2,6.135074079E-2
7.165665462E1,4.074961133E-2,-1.826083621E-2,7.419648886E-2
7.166663562E1,3.714005202E-2,-5.949404882E-3,5.832539141E-2
7.167661662E1,4.576981142E-2,-1.612917893E-3,4.502823830E-2
7.168659762E1,4.499286264E-2,1.234025627E-2,2.512782454E-2
7.169657862E1,2.691875361E-2,2.600402981E-2,2.447702944E-2
7.170656062E1,3.436138205E-2,4.392190855E-2,3.112940669E-2
7.171654162E1,3.110850289E-2,3.909904285E-2,4.618013978E-2
7.172652262E1,2.427244999E-2,4.519442713E-2,4.753201604E-2
7.173650362E1,1.841324754E-2,3.401458735E-2,4.118077040E-2
7.174648462E1,2.185418777E-2,1.790428396E-2,2.694046140E-2
7.175646562E1,2.647494994E-2,-9.756170679E-4,2.226795137E-2
7.176644662E1,3.606862284E-2,-2.242677636E-2,3.207957923E-2
7.177642762E1,3.870293967E-2,-3.165225741E-2,4.336119711E-2
7.178640962E1,2.834445097E-2,-5.215754734E-2,4.688823760E-2
7.179639062E1,1.341095455E-2,-3.544802313E-2,4.645086586E-2
7.180637162E1,-1.124770403E-2,-2.119826722E-2,5.261558533E-2
7.181635262E1,-3.245723628E-2,8.094830532E-4,3.103526652E-2
7.182633362E1,-3.079377651E-2,2.331696927E-2,1.726975143E-2
7.183631462E1,-4.026765458E-2,2.459697045E-2,1.540215075E-2
7.184629562E1,-4.133404054E-2,1.353569211E-2,3.430386007E-2
7.185627662E1,-3.838828638E-2,-4.302527457E-3,5.172096133E-2
7.186625762E1,-3.897344649E-2,-1.035613155E-2,6.762655735E-2
7.187623962E1,-2.475521073E-2,-6.112898514E-3,1.129711300E-1
7.188622062E1,-2.731241740E-2,-6.075348426E-4,1.363424510E-1
7.189620163E1,-3.663784929E-2,-9.273099303E-3,1.366745728E-1
