"Time (ms)","Recording (a.u.)"
8.296147581E1,-3.164502978E-1
8.298230994E1,-3.136928976E-1
8.300314406E1,-3.116683960E-1
8.302397818E1,-3.123691976E-1
8.304481230E1,-3.157051802E-1
8.306564643E1,-3.178294003E-1
8.308648055E1,-3.185834885E-1
8.310731467E1,-3.226989508E-1
8.312814879E1,-3.295529187E-1
8.314898292E1,-3.367196918E-1
8.316981704E1,-3.446114659E-1
8.319065116E1,-3.546213508E-1
8.321148528E1,-3.644648790E-1
8.323231941E1,-3.704561293E-1
8.325315353E1,-3.724267483E-1
8.327398765E1,-3.722804785E-1
8.329482177E1,-3.724619746E-1
8.331565590E1,-3.703599572E-1
8.333649002E1,-3.611948788E-1
8.335732414E1,-3.486254215E-1
8.337815826E1,-3.418299556E-1
8.339899239E1,-3.438537717E-1
8.341982651E1,-3.467280865E-1
8.344066063E1,-3.419299722E-1
8.346149475E1,-3.295700252E-1
8.348232888E1,-3.169847131E-1
8.350316300E1,-3.120741844E-1
8.352399712E1,-3.126401901E-1
8.354483124E1,-3.113972247E-1
8.356566537E1,-3.082202077E-1
8.358649949E1,-3.059983253E-1
8.360733361E1,-3.036308289E-1
8.362816773E1,-2.972086370E-1
8.364900186E1,-2.872297764E-1
8.366983598E1,-2.762777209E-1
8.369067010E1,-2.625550926E-1
8.371150422E1,-2.443863153E-1
8.373233835E1,-2.245475352E-1
8.375317247E1,-2.096713483E-1
8.377400659E1,-2.002936900E-1
8.379484071E1,-1.919058859E-1
8.381567484E1,-1.826665998E-1
8.383650896E1,-1.694494635E-1
8.385734308E1,-1.510725915E-1
8.387817720E1,-1.300057620E-1
8.389901133E1,-1.116804928E-1
8.391984545E1,-1.005309075E-1
8.394067957E1,-9.316788614E-2
8.396151369E1,-8.591042459E-2
8.398234782E1,-7.782976329E-2
8.400318194E1,-7.072182000E-2
8.402401606E1,-6.374106556E-2
8.404485018E1,-4.881945997E-2
8.406568431E1,-2.692138031E-2
8.408651843E1,-6.315870211E-3
8.410735255E1,8.080876432E-3
8.412818667E1,1.675515994E-2
8.414902080E1,2.497555688E-2
8.416985492E1,3.517285362E-2
8.419068904E1,5.017150939E-2
8.421152316E1,6.905799359E-2
8.423235729E1,8.639425039E-2
8.425319141E1,1.050049216E-1
8.427402553E1,1.283622980E-1
8.429485965E1,1.535530984E-1
8.431569378E1,1.748370528E-1
8.433652790E1,1.896284819E-1
8.435736202E1,2.007064819E-1
8.437819614E1,2.106729448E-1
8.439903027E1,2.214755416E-1
8.441986439E1,2.341364473E-1
8.444069851E1,2.475295365E-1
8.446153263E1,2.587531805E-1
8.448236676E1,2.690557241E-1
8.450320088E1,2.816254497E-1
8.452403500E1,2.937489450E-1
8.454486912E1,3.011501431E-1
8.456570325E1,3.045135438E-1
8.458653737E1,3.086594343E-1
8.460737149E1,3.138218224E-1
8.462820561E1,3.155209422E-1
8.464903974E1,3.126437664E-1
8.466987386E1,3.072422743E-1
8.469070798E1,3.032083809E-1
8.471154210E1,3.041539192E-1
8.473237623E1,3.100530505E-1
8.475321035E1,3.177225590E-1
8.477404447E1,3.225982785E-1
8.479487859E1,3.252076507E-1
8.481571272E1,3.285671175E-1
8.483654684E1,3.276872337E-1
8.485738096E1,3.180388808E-1
8.487821508E1,3.063306510E-1
8.489904921E1,3.010137975E-1
8.491988333E1,2.995902896E-1
8.494071745E1,2.924903035E-1
8.496155157E1,2.774690986E-1
8.498238570E1,2.609005868E-1
8.500321982E1,2.461729795E-1
8.502405394E1,2.314779758E-1
8.504488806E1,2.150587440E-1
8.506572219E1,1.950846016E-1
8.508655631E1,1.726213992E-1
8.510739043E1,1.543744206E-1
8.512822455E1,1.428792477E-1
8.514905868E1,1.330903322E-1
8.516989280E1,1.200995445E-1
8.519072692E1,1.045054048E-1
8.521156104E1,9.190878272E-2
8.523239517E1,8.210921288E-2
8.525322929E1,6.844522059E-2
8.527406341E1,4.960436001E-2
8.529489753E1,3.105267510E-2
8.531573166E1,1.900717989E-2
8.533656578E1,1.300758496E-2
8.535739990E1,6.336661521E-3
8.537823402E1,-6.361008156E-3
8.539906815E1,-2.432196960E-2
8.541990227E1,-4.157020524E-2
8.544073639E1,-5.320449919E-2
8.546157051E1,-5.793034658E-2
8.548240464E1,-5.805535614E-2
8.550323876E1,-5.748087168E-2
8.552407288E1,-5.951270461E-2
8.554490700E1,-6.518486142E-2
8.556574113E1,-7.173828036E-2
8.558657525E1,-7.741579413E-2
8.560740937E1,-8.302500844E-2
8.562824349E1,-8.612450957E-2
8.564907762E1,-8.407169580E-2
8.566991174E1,-7.919488847E-2
8.569074586E1,-7.494013011E-2
8.571157998E1,-7.352571189E-2
8.573241411E1,-7.534717023E-2
8.575324823E1,-8.047501743E-2
8.577408235E1,-8.741582930E-2
8.579491647E1,-9.189429879E-2
8.581575060E1,-9.296549857E-2
8.583658472E1,-9.375495464E-2
8.585741884E1,-9.717312455E-2
8.587825296E1,-1.020586938E-1
8.589908709E1,-1.051630601E-1
8.591992121E1,-1.078714430E-1
8.594075533E1,-1.107848734E-1
8.596158945E1,-1.106877625E-1
8.598242358E1,-1.075983718E-1
8.600325770E1,-1.049741805E-1
8.602409182E1,-1.046502814E-1
8.604492594E1,-1.024155915E-1
8.606576007E1,-9.399056435E-2
8.608659419E1,-8.143684268E-2
8.610742831E1,-7.180617005E-2
8.612826243E1,-6.983145326E-2
8.614909656E1,-7.071089745E-2
8.616993068E1,-7.069559395E-2
8.619076480E1,-6.887587160E-2
8.621159892E1,-6.659424305E-2
8.623243305E1,-7.080408931E-2
8.625326717E1,-8.193154633E-2
8.627410129E1,-9.276444465E-2
8.629493541E1,-9.532582015E-2
8.631576954E1,-8.818060160E-2
8.633660366E1,-7.986897975E-2
8.635743778E1,-7.752771676E-2
8.637827190E1,-7.939790189E-2
8.639910603E1,-7.969939709E-2
8.641994015E1,-7.763700187E-2
8.644077427E1,-7.515799254E-2
8.646160839E1,-7.127939165E-2
8.648244252E1,-6.655322015E-2
8.650327664E1,-6.026323885E-2
8.652411076E1,-5.129260942E-2
8.654494488E1,-4.254970700E-2
8.656577901E1,-3.838174045E-2
8.658661313E1,-4.037556425E-2
8.660744725E1,-4.497337341E-2
8.662828137E1,-5.179329962E-2
8.664911550E1,-6.257311255E-2
8.666994962E1,-7.610332966E-2
8.669078374E1,-9.024085104E-2
8.671161786E1,-1.032036841E-1
8.673245199E1,-1.152167022E-1
8.675328611E1,-1.254683584E-1
8.677412023E1,-1.362109035E-1
8.679495435E1,-1.500099152E-1
8.681578848E1,-1.626737416E-1
8.683662260E1,-1.708124280E-1
8.685745672E1,-1.725524813E-1
8.687829084E1,-1.659192145E-1
8.689912497E1,-1.526416987E-1
8.691995909E1,-1.366266608E-1
8.694079321E1,-1.180419922E-1
8.696162733E1,-9.827435017E-2
8.698246146E1,-8.224415779E-2
8.700329558E1,-6.921043247E-2
8.702412970E1,-5.715242773E-2
8.704496382E1,-4.438591376E-2
8.706579795E1,-3.223353252E-2
8.708663207E1,-2.593255974E-2
8.710746619E1,-2.489602380E-2
8.712830031E1,-2.907749452E-2
8.714913444E1,-3.524815664E-2
8.716996856E1,-3.497962654E-2
8.719080268E1,-2.931598388E-2
8.721163680E1,-2.488253266E-2
8.723247093E1,-2.493906952E-2
8.725330505E1,-2.555244975E-2
8.727413917E1,-2.256996557E-2
8.729497329E1,-1.894271560E-2
8.731580742E1,-1.417115331E-2
8.733664154E1,-7.332442794E-3
8.735747566E1,-2.414946677E-3
8.737830978E1,2.411585767E-3
8.739914391E1,7.578509860E-3
8.741997803E1,9.659214877E-3
8.744081215E1,1.273748092E-2
8.746164627E1,1.925347559E-2
8.748248040E1,2.352827787E-2
8.750331452E1,2.041759901E-2
8.752414864E1,1.437748224E-2
8.754498276E1,1.537899673E-2
8.756581689E1,2.077492513E-2
8.758665101E1,2.467240393E-2
8.760748513E1,3.030762076E-2
8.762831925E1,3.687683493E-2
8.764915338E1,4.161866009E-2
8.766998750E1,4.368907586E-2
8.769082162E1,4.391855001E-2
8.771165574E1,4.925179854E-2
8.773248987E1,6.220131367E-2
8.775332399E1,7.893068343E-2
8.777415811E1,9.578882158E-2
8.779499223E1,1.097767130E-1
8.781582636E1,1.234945506E-1
8.783666048E1,1.387714893E-1
8.785749460E1,1.494990587E-1
8.787832872E1,1.546339840E-1
8.789916285E1,1.598059982E-1
8.791999697E1,1.687372029E-1
8.794083109E1,1.834854484E-1
8.796166521E1,2.000930905E-1
8.798249934E1,2.140800059E-1
8.800333346E1,2.267931998E-1
8.802416758E1,2.376007736E-1
8.804500170E1,2.449344099E-1
8.806583583E1,2.470727563E-1
8.808666995E1,2.428417802E-1
8.810750407E1,2.359031439E-1
8.812833819E1,2.293409407E-1
8.814917232E1,2.260770500E-1
8.817000644E1,2.262181044E-1
8.819084056E1,2.264607996E-1
8.821167468E1,2.273931503E-1
8.823250881E1,2.287544310E-1
8.825334293E1,2.286647856E-1
8.827417705E1,2.276176810E-1
8.829501117E1,2.290141732E-1
8.831584530E1,2.360162139E-1
8.833667942E1,2.448766679E-1
8.835751354E1,2.517715693E-1
8.837834766E1,2.599756122E-1
8.839918179E1,2.708693147E-1
8.842001591E1,2.789657414E-1
8.844085003E1,2.812168002E-1
8.846168415E1,2.788811922E-1
8.848251828E1,2.720027566E-1
8.850335240E1,2.621899247E-1
8.852418652E1,2.515440881E-1
8.854502064E1,2.423270047E-1
8.856585477E1,2.364354730E-1
8.858668889E1,2.304225117E-1
8.860752301E1,2.214168310E-1
8.862835713E1,2.071838677E-1
8.864919126E1,1.910791993E-1
8.867002538E1,1.809568107E-1
8.869085950E1,1.764415801E-1
8.871169362E1,1.772973239E-1
8.873252775E1,1.838578880E-1
8.875336187E1,1.947512925E-1
8.877419599E1,2.052260041E-1
8.879503011E1,2.102842182E-1
8.881586424E1,2.137220502E-1
8.883669836E1,2.150291800E-1
8.885753248E1,2.128903419E-1
8.887836660E1,2.100865394E-1
8.889920073E1,2.079129219E-1
8.892003485E1,2.092541754E-1
8.894086897E1,2.112148851E-1
8.896170309E1,2.120141983E-1
8.898253722E1,2.127276063E-1
8.900337134E1,2.128079236E-1
8.902420546E1,2.145690024E-1
8.904503958E1,2.160607278E-1
8.906587371E1,2.151851654E-1
8.908670783E1,2.133377194E-1
8.910754195E1,2.094733715E-1
8.912837607E1,2.029138803E-1
8.914921020E1,1.983694583E-1
8.917004432E1,1.997222602E-1
8.919087844E1,2.043923289E-1
8.921171256E1,2.083877921E-1
8.923254669E1,2.072594017E-1
8.925338081E1,2.018946409E-1
8.927421493E1,1.960778832E-1
8.929504905E1,1.892632544E-1
8.931588318E1,1.832612753E-1
8.933671730E1,1.794807315E-1
8.935755142E1,1.753796339E-1
8.937838554E1,1.701344252E-1
8.939921967E1,1.679469943E-1
8.942005379E1,1.669530869E-1
8.944088791E1,1.574787349E-1
8.946172203E1,1.412784159E-1
8.948255616E1,1.253299713E-1
8.950339028E1,1.096250340E-1
8.952422440E1,9.268712997E-2
8.954505852E1,7.644712180E-2
8.956589265E1,6.509374082E-2
8.958672677E1,5.579052866E-2
8.960756089E1,4.293139279E-2
8.962839501E1,2.958874032E-2
8.964922914E1,1.995376498E-2
8.967006326E1,1.324094087E-2
8.969089738E1,1.071624458E-2
8.971173150E1,1.363247167E-2
8.973256563E1,2.018735372E-2
8.975339975E1,2.750001848E-2
8.977423387E1,3.538222611E-2
8.979506799E1,4.342315346E-2
8.981590212E1,4.504109174E-2
8.983673624E1,4.082816094E-2
8.985757036E1,3.484228626E-2
8.987840449E1,2.610401250E-2
8.989923861E1,1.555648912E-2
8.992007273E1,6.392493844E-3
8.994090685E1,3.536218079E-3
8.996174098E1,4.321935587E-3
8.998257510E1,2.597986953E-3
9.000340922E1,-4.268339369E-3
9.002424334E1,-1.684920117E-2
9.004507747E1,-2.912227996E-2
9.006591159E1,-3.563149273E-2
9.008674571E1,-3.742706403E-2
9.010757983E1,-4.008689150E-2
9.012841396E1,-4.500690848E-2
9.014924808E1,-4.683909565E-2
9.017008220E1,-4.579548538E-2
9.019091632E1,-4.571104795E-2
9.021175045E1,-4.807346314E-2
9.023258457E1,-5.150474608E-2
9.025341869E1,-5.312307924E-2
9.027425281E1,-5.460646749E-2
9.029508694E1,-5.738010257E-2
9.031592106E1,-5.807923526E-2
9.033675518E1,-5.503728986E-2
9.035758930E1,-4.916120321E-2
9.037842343E1,-4.301743582E-2
9.039925755E1,-4.115952551E-2
9.042009167E1,-4.317294061E-2
9.044092579E1,-4.304260388E-2
9.046175992E1,-3.768875077E-2
9.048259404E1,-3.254453838E-2
9.050342816E1,-3.243734688E-2
9.052426228E1,-3.134415299E-2
9.054509641E1,-2.439439110E-2
9.056593053E1,-1.705504581E-2
9.058676465E1,-1.689900830E-2
9.060759877E1,-2.318866365E-2
9.062843290E1,-3.079220653E-2
9.064926702E1,-3.671082854E-2
9.067010114E1,-3.841045499E-2
9.069093526E1,-3.889211640E-2
9.071176939E1,-4.172316939E-2
9.073260351E1,-4.696115106E-2
9.075343763E1,-5.513428152E-2
9.077427175E1,-6.106358767E-2
9.079510588E1,-6.267075241E-2
9.081594000E1,-6.456604600E-2
9.083677412E1,-6.733193994E-2
9.085760824E1,-7.244648784E-2
9.087844237E1,-7.907310873E-2
9.089927649E1,-8.196485043E-2
9.092011061E1,-7.886739075E-2
9.094094473E1,-7.187843323E-2
9.096177886E1,-6.853955984E-2
9.098261298E1,-7.049630582E-2
9.100344710E1,-7.159995288E-2
9.102428122E1,-6.693328917E-2
9.104511535E1,-5.509389192E-2
9.106594947E1,-4.252668470E-2
9.108678359E1,-3.203123063E-2
9.110761771E1,-2.103757858E-2
9.112845184E1,-9.604975581E-3
9.114928596E1,3.736106679E-3
9.117012008E1,1.693817601E-2
9.119095420E1,2.845262177E-2
9.121178833E1,3.672968596E-2
9.123262245E1,3.749553859E-2
9.125345657E1,3.274977207E-2
9.127429069E1,2.733248100E-2
9.129512482E1,2.689466998E-2
9.131595894E1,3.285710514E-2
9.133679306E1,3.784738854E-2
9.135762718E1,3.518802673E-2
9.137846131E1,2.992475405E-2
9.139929543E1,3.160336614E-2
9.142012955E1,3.966125846E-2
9.144096367E1,4.883383214E-2
9.146179780E1,5.458032340E-2
9.148263192E1,5.665180832E-2
9.150346604E1,5.932118744E-2
9.152430016E1,6.302021444E-2
9.154513429E1,6.682230532E-2
9.156596841E1,7.042969018E-2
9.158680253E1,7.428379357E-2
9.160763665E1,7.814598829E-2
9.162847078E1,7.929493487E-2
9.164930490E1,7.739394158E-2
9.167013902E1,7.491727173E-2
9.169097314E1,7.457746565E-2
9.171180727E1,7.444153726E-2
9.173264139E1,7.457616925E-2
9.175347551E1,7.761828601E-2
9.177430963E1,8.186427504E-2
9.179514376E1,8.661037683E-2
9.181597788E1,8.896280825E-2
9.183681200E1,8.681776375E-2
9.185764612E1,8.001147211E-2
9.187848025E1,7.114188373E-2
9.189931437E1,6.958946586E-2
9.192014849E1,7.657665014E-2
9.194098261E1,8.546974510E-2
9.196181674E1,9.198804200E-2
9.198265086E1,9.568335116E-2
9.200348498E1,1.000143439E-1
9.202431910E1,1.061527207E-1
9.204515323E1,1.137018800E-1
9.206598735E1,1.200070456E-1
9.208682147E1,1.201094836E-1
9.210765559E1,1.157940775E-1
9.212848972E1,1.103134602E-1
9.214932384E1,1.022787392E-1
9.217015796E1,9.161761403E-2
9.219099208E1,7.943979651E-2
9.221182621E1,6.515195966E-2
9.223266033E1,5.029592291E-2
9.225349445E1,3.873951733E-2
9.227432857E1,3.142430633E-2
9.229516270E1,2.690476924E-2
9.231599682E1,2.034892701E-2
9.233683094E1,1.088400278E-2
9.235766506E1,2.650234383E-3
9.237849919E1,-6.978541147E-3
9.239933331E1,-1.911715418E-2
9.242016743E1,-2.908915095E-2
9.244100155E1,-3.374893963E-2
9.246183568E1,-3.311415389E-2
9.248266980E1,-3.028434515E-2
9.250350392E1,-2.721200138E-2
9.252433804E1,-2.338624559E-2
9.254517217E1,-1.841332577E-2
9.256600629E1,-1.455083676E-2
9.258684041E1,-1.477420982E-2
9.260767453E1,-1.799136400E-2
9.262850866E1,-1.839784533E-2
9.264934278E1,-1.210794039E-2
9.267017690E1,-3.063660115E-3
9.269101102E1,4.312688950E-3
9.271184515E1,8.567590266E-3
9.273267927E1,9.921530262E-3
9.275351339E1,8.240899071E-3
9.277434751E1,2.770574065E-3
9.279518164E1,-1.915707602E-3
9.281601576E1,-3.201488405E-3
9.283684988E1,-4.005591851E-3
9.285768400E1,-6.717153825E-3
9.287851813E1,-1.209026854E-2
9.289935225E1,-1.833494566E-2
9.292018637E1,-2.464099601E-2
9.294102049E1,-2.680675499E-2
9.296185462E1,-2.081196941E-2
9.298268874E1,-1.497118734E-2
9.300352286E1,-1.590875722E-2
9.302435698E1,-1.664567366E-2
9.304519111E1,-1.102087181E-2
9.306602523E1,-3.651582170E-3
9.308685935E1,-2.027655020E-3
9.310769347E1,-7.327256724E-3
9.312852760E1,-1.275761425E-2
9.314936172E1,-1.278134994E-2
9.317019584E1,-7.842630148E-3
9.319102996E1,-2.231286839E-3
9.321186409E1,-2.463032492E-3
9.323269821E1,-6.381908432E-3
9.325353233E1,-6.404637359E-3
9.327436645E1,-5.150378682E-3
9.329520058E1,-7.400540169E-3
9.331603470E1,-8.198711090E-3
9.333686882E1,-3.554973751E-3
9.335770294E1,5.925556179E-4
9.337853707E1,1.901814714E-3
9.339937119E1,3.933946602E-3
9.342020531E1,7.081671618E-3
9.344103943E1,9.658043273E-3
9.346187356E1,9.566079825E-3
9.348270768E1,8.858622052E-3
9.350354180E1,1.043965667E-2
9.352437592E1,1.348985080E-2
9.354521005E1,1.951021329E-2
9.356604417E1,3.094286099E-2
9.358687829E1,4.136170447E-2
9.360771241E1,4.148211703E-2
9.362854654E1,3.231191635E-2
9.364938066E1,1.973094605E-2
9.367021478E1,8.104927838E-3
9.369104890E1,-2.876334824E-3
9.371188303E1,-1.468146034E-2
9.373271715E1,-2.672717720E-2
9.375355127E1,-3.635305911E-2
9.377438539E1,-4.294792935E-2
9.379521952E1,-5.197178200E-2
9.381605364E1,-6.140616536E-2
9.383688776E1,-6.654203683E-2
9.385772188E1,-6.907933205E-2
9.387855601E1,-6.973606348E-2
9.389939013E1,-6.898660213E-2
9.392022425E1,-6.650356203E-2
9.394105837E1,-6.011002138E-2
9.396189250E1,-5.390546471E-2
9.398272662E1,-5.771791935E-2
9.400356074E1,-7.064239681E-2
9.402439486E1,-7.976282388E-2
9.404522899E1,-7.656548917E-2
9.406606311E1,-6.542517245E-2
9.408689723E1,-5.899973959E-2
9.410773135E1,-6.156434119E-2
9.412856548E1,-6.546616554E-2
9.414939960E1,-6.448967755E-2
9.417023372E1,-6.016873568E-2
9.419106784E1,-5.742012709E-2
9.421190197E1,-5.962636322E-2
9.423273609E1,-6.641127169E-2
9.425357021E1,-6.966233253E-2
9.427440433E1,-6.391753256E-2
9.429523846E1,-5.564484745E-2
9.431607258E1,-5.122727901E-2
9.433690670E1,-5.220439658E-2
9.435774082E1,-5.762071908E-2
9.437857495E1,-6.436976790E-2
9.439940907E1,-7.186818123E-2
9.442024319E1,-7.905101031E-2
9.444107731E1,-8.214268088E-2
9.446191144E1,-7.888617367E-2
9.448274556E1,-7.115583122E-2
9.450357968E1,-6.690803915E-2
9.452441380E1,-6.743775308E-2
9.454524793E1,-6.389057636E-2
9.456608205E1,-5.484121293E-2
9.458691617E1,-5.128496885E-2
9.460775029E1,-6.152352691E-2
9.462858442E1,-7.315719128E-2
9.464941854E1,-6.905481964E-2
9.467025266E1,-5.256966129E-2
9.469108678E1,-3.596783429E-2
9.471192091E1,-2.771332487E-2
9.473275503E1,-2.764496952E-2
9.475358915E1,-2.897619829E-2
9.477442327E1,-3.137667105E-2
9.479525740E1,-3.665347025E-2
9.481609152E1,-4.521837085E-2
9.483692564E1,-5.396224931E-2
9.485775976E1,-5.775135010E-2
9.487859389E1,-5.781079829E-2
9.489942801E1,-5.612191185E-2
9.492026213E1,-5.341883749E-2
9.494109625E1,-5.033206195E-2
9.496193038E1,-4.727803916E-2
9.498276450E1,-4.650660604E-2
9.500359862E1,-4.748551548E-2
9.502443274E1,-4.728489369E-2
9.504526687E1,-4.252948612E-2
9.506610099E1,-3.160270303E-2
9.508693511E1,-1.824584603E-2
9.510776923E1,-7.417675108E-3
9.512860336E1,-2.807111712E-3
9.514943748E1,-3.757464234E-3
9.517027160E1,-4.568428267E-3
9.519110572E1,-3.895473666E-3
9.521193985E1,-7.840709761E-3
9.523277397E1,-1.575820521E-2
9.525360809E1,-1.900150254E-2
9.527444221E1,-1.423430536E-2
9.529527634E1,-6.610465702E-3
9.531611046E1,-4.134613555E-3
9.533694458E1,-8.206643164E-3
9.535777870E1,-1.385764778E-2
9.537861283E1,-1.644997671E-2
9.539944695E1,-1.372909173E-2
9.542028107E1,-7.345324382E-3
9.544111519E1,-3.092281520E-3
9.546194932E1,-2.033342142E-3
9.548278344E1,-1.385822077E-3
9.550361756E1,-4.719489953E-4
9.552445168E1,2.570091165E-4
9.554528581E1,1.571900211E-3
9.556611993E1,7.033639587E-3
9.558695405E1,1.415938511E-2
9.560778817E1,1.629357599E-2
9.562862230E1,1.397125237E-2
9.564945642E1,1.280282438E-2
9.567029054E1,1.738972589E-2
9.569112466E1,2.450719476E-2
9.571195879E1,2.648921311E-2
9.573279291E1,2.447373047E-2
9.575362703E1,2.423587441E-2
9.577446115E1,2.668972313E-2
9.579529528E1,2.692265250E-2
9.581612940E1,2.029828355E-2
9.583696352E1,8.756054565E-3
9.585779764E1,-1.520652208E-3
9.587863177E1,-4.417557735E-3
9.589946589E1,-1.038880087E-3
9.592030001E1,2.453500172E-3
9.594113413E1,5.575012416E-3
9.596196826E1,8.535590023E-3
9.598280238E1,8.992426097E-3
9.600363650E1,8.821744472E-3
9.602447062E1,1.114073861E-2
9.604530475E1,1.650116965E-2
9.606613887E1,2.054890245E-2
9.608697299E1,1.723738946E-2
9.610780711E1,9.449698031E-3
9.612864124E1,4.888405092E-3
9.614947536E1,5.594013724E-3
9.617030948E1,9.001834318E-3
9.619114360E1,1.181291137E-2
9.621197773E1,1.271713246E-2
9.623281185E1,1.593805477E-2
9.625364597E1,2.475167811E-2
9.627448009E1,3.275338560E-2
9.629531422E1,3.660097718E-2
9.631614834E1,4.136468470E-2
9.633698246E1,4.453358427E-2
9.635781658E1,3.964364529E-2
9.637865071E1,2.783021331E-2
9.639948483E1,1.474642381E-2
9.642031895E1,6.635565776E-3
9.644115307E1,5.160695408E-3
9.646198720E1,8.613011800E-3
9.648282132E1,1.758638769E-2
9.650365544E1,3.037151508E-2
9.652448956E1,4.218910635E-2
9.654532369E1,4.975105077E-2
9.656615781E1,5.344783515E-2
9.658699193E1,5.606660247E-2
9.660782605E1,5.774399638E-2
9.662866018E1,5.668371171E-2
9.664949430E1,5.193069577E-2
9.667032842E1,4.591378942E-2
9.669116254E1,4.099743813E-2
9.671199667E1,3.393024951E-2
9.673283079E1,2.295768633E-2
9.675366491E1,1.536105480E-2
9.677449903E1,1.803030260E-2
9.679533316E1,2.400814183E-2
9.681616728E1,2.077496797E-2
9.683700140E1,7.577261422E-3
9.685783552E1,-3.106685821E-3
9.687866965E1,-2.960853977E-3
9.689950377E1,2.541938797E-3
9.692033789E1,5.335441791E-3
9.694117201E1,2.648822032E-3
9.696200614E1,-1.660972368E-3
9.698284026E1,-1.368524740E-3
9.700367438E1,1.256491174E-3
9.702450850E1,-2.167127561E-3
9.704534263E1,-1.311100647E-2
9.706617675E1,-2.246989310E-2
9.708701087E1,-2.151325345E-2
9.710784499E1,-1.513853669E-2
9.712867912E1,-1.368075982E-2
9.714951324E1,-1.753119007E-2
9.717034736E1,-2.033555135E-2
9.719118148E1,-1.772279479E-2
9.721201561E1,-1.099055633E-2
9.723284973E1,-5.108463112E-3
9.725368385E1,-7.532990072E-3
9.727451797E1,-1.855016686E-2
9.729535210E1,-2.521852776E-2
9.731618622E1,-2.297740802E-2
9.733702034E1,-2.342876792E-2
9.735785446E1,-3.440630808E-2
9.737868859E1,-4.639016464E-2
9.739952271E1,-4.603433236E-2
9.742035683E1,-3.810989112E-2
9.744119095E1,-3.858684748E-2
9.746202508E1,-5.074780062E-2
9.748285920E1,-6.196850538E-2
9.750369332E1,-6.307077408E-2
9.752452744E1,-5.666905642E-2
9.754536157E1,-5.057501048E-2
9.756619569E1,-5.201077461E-2
9.758702981E1,-5.763269216E-2
9.760786393E1,-5.638686940E-2
9.762869806E1,-4.957775027E-2
9.764953218E1,-4.898979515E-2
9.767036630E1,-5.713449419E-2
9.769120042E1,-6.594321132E-2
9.771203455E1,-6.863120943E-2
9.773286867E1,-6.747525930E-2
9.775370279E1,-6.722654402E-2
9.777453691E1,-6.467501819E-2
9.779537104E1,-5.777833611E-2
9.781620516E1,-4.982131720E-2
9.783703928E1,-4.382976145E-2
9.785787340E1,-4.561218619E-2
9.787870753E1,-5.582941324E-2
9.789954165E1,-6.610246003E-2
9.792037577E1,-6.945514679E-2
9.794120989E1,-6.657099724E-2
9.796204402E1,-6.748519838E-2
9.798287814E1,-7.532158494E-2
9.800371226E1,-8.201432228E-2
9.802454638E1,-8.613255620E-2
9.804538051E1,-8.796831965E-2
9.806621463E1,-8.703399450E-2
9.808704875E1,-8.811211586E-2
9.810788287E1,-9.466394782E-2
9.812871700E1,-1.015390754E-1
9.814955112E1,-9.593942761E-2
9.817038524E1,-7.887308300E-2
9.819121936E1,-6.769273430E-2
9.821205349E1,-6.728832424E-2
9.823288761E1,-6.983307749E-2
9.825372173E1,-7.149975002E-2
9.827455585E1,-7.091975957E-2
9.829538998E1,-6.686192751E-2
9.831622410E1,-6.048168987E-2
9.833705822E1,-5.545724928E-2
9.835789234E1,-5.589009449E-2
9.837872647E1,-5.878048390E-2
9.839956059E1,-5.856176093E-2
9.842039471E1,-5.299909040E-2
9.844122883E1,-4.108486697E-2
9.846206296E1,-2.996286191E-2
9.848289708E1,-2.608658001E-2
9.850373120E1,-2.851776779E-2
9.852456532E1,-3.224661946E-2
9.854539945E1,-2.837715670E-2
9.856623357E1,-1.865834743E-2
9.858706769E1,-1.056423970E-2
9.860790181E1,-5.592706148E-3
9.862873594E1,-5.661441945E-3
9.864957006E1,-7.923146710E-3
9.867040418E1,-3.155304119E-3
9.869123830E1,8.285384625E-3
9.871207243E1,1.720457524E-2
9.873290655E1,1.831083186E-2
9.875374067E1,1.520597283E-2
9.877457479E1,1.907884702E-2
9.879540892E1,3.137509525E-2
9.881624304E1,4.221086204E-2
9.883707716E1,4.555982351E-2
9.885791128E1,4.569780082E-2
9.887874541E1,5.189190432E-2
9.889957953E1,5.958445743E-2
9.892041365E1,5.990369990E-2
9.894124777E1,5.581156164E-2
9.896208190E1,5.011166632E-2
9.898291602E1,4.397586733E-2
9.900375014E1,3.860154748E-2
9.902458426E1,3.579152375E-2
9.904541839E1,3.941429034E-2
9.906625251E1,4.458795860E-2
9.908708663E1,4.285579920E-2
9.910792075E1,3.430413455E-2
9.912875488E1,2.376423031E-2
9.914958900E1,1.612065360E-2
9.917042312E1,1.395568624E-2
9.919125724E1,1.672319509E-2
9.921209137E1,2.059597336E-2
9.923292549E1,2.131268755E-2
9.925375961E1,2.301385254E-2
9.927459373E1,3.157942742E-2
9.929542786E1,4.179619253E-2
9.931626198E1,4.767453298E-2
9.933709610E1,4.900178686E-2
9.935793022E1,4.865544289E-2
9.937876435E1,5.145838112E-2
9.939959847E1,5.810314417E-2
9.942043259E1,6.658273190E-2
9.944126671E1,7.295075059E-2
9.946210084E1,7.105734944E-2
9.948293496E1,5.969833583E-2
9.950376908E1,4.706337675E-2
9.952460320E1,4.289238155E-2
9.954543733E1,4.546436667E-2
