"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.520337978E2,5.912704468E-2,-1.556762695E-1,9.819430389E0
1.520538058E2,5.942642212E-2,-1.660047913E-1,9.819131012E0
1.520738128E2,5.942642212E-2,-1.550775146E-1,9.827812958E0
1.520938208E2,6.406677246E-2,-1.598675537E-1,9.824070740E0
1.521138278E2,5.807922363E-2,-1.561253357E-1,9.828711090E0
1.521338348E2,5.583389282E-2,-1.609153748E-1,9.811945953E0
1.521538418E2,5.852828979E-2,-1.510359192E-1,9.833501129E0
1.521738498E2,6.212081909E-2,-1.577719116E-1,9.824370117E0
1.521938568E2,6.107299805E-2,-1.601669312E-1,9.805659027E0
1.522138638E2,5.673202515E-2,-1.537303162E-1,9.829758911E0
1.522338698E2,6.331832886E-2,-1.621128845E-1,9.824819183E0
1.522538778E2,6.182144165E-2,-1.634600830E-1,9.818083191E0
1.522738838E2,5.284011841E-2,-1.669029236E-1,9.819879456E0
1.522938928E2,6.511459351E-2,-1.537303162E-1,9.811197510E0
1.523139008E2,5.822891235E-2,-1.556762695E-1,9.813442841E0
1.523339088E2,6.092330933E-2,-1.525328064E-1,9.825268250E0
1.523539168E2,5.613327026E-2,-1.546284485E-1,9.830507355E0
1.523739258E2,5.583389282E-2,-1.606159973E-1,9.826465759E0
1.523939338E2,5.673202515E-2,-1.589694214E-1,9.830507355E0
1.524139408E2,6.301895142E-2,-1.538800049E-1,9.815688171E0
1.524339488E2,6.526428223E-2,-1.589694214E-1,9.812095642E0
1.524539568E2,5.718109131E-2,-1.586700439E-1,9.822573853E0
1.524739648E2,6.466552734E-2,-1.549278259E-1,9.815089417E0
1.524939728E2,5.777984619E-2,-1.663041687E-1,9.823471985E0
1.525139817E2,5.807922363E-2,-1.588197327E-1,9.822124786E0
1.525339908E2,5.942642212E-2,-1.516346741E-1,9.829758911E0
1.525539988E2,5.807922363E-2,-1.582209778E-1,9.820478210E0
1.525740077E2,5.972579956E-2,-1.645079041E-1,9.821526031E0
1.525940157E2,6.286926270E-2,-1.508862305E-1,9.819879456E0
1.526140237E2,6.212081909E-2,-1.603166199E-1,9.833501129E0
1.526340317E2,5.598358154E-2,-1.519340515E-1,9.818232880E0
1.526540378E2,6.331832886E-2,-1.651066589E-1,9.822723541E0
1.526740448E2,5.239105225E-2,-1.538800049E-1,9.824220428E0
1.526940517E2,6.212081909E-2,-1.618135071E-1,9.819430389E0
1.527140598E2,5.553451538E-2,-1.529818726E-1,9.829010468E0
1.527340657E2,5.837860107E-2,-1.643582153E-1,9.825567627E0
1.527540727E2,5.822891235E-2,-1.606159973E-1,9.826765137E0
1.527740798E2,5.763015747E-2,-1.568737793E-1,9.833501129E0
1.527940878E2,5.149291992E-2,-1.483415222E-1,9.822723541E0
1.528140937E2,5.733078003E-2,-1.535806274E-1,9.824220428E0
1.528340997E2,5.777984619E-2,-1.549278259E-1,9.821526031E0
1.528541068E2,5.748046875E-2,-1.618135071E-1,9.823172607E0
1.528741148E2,6.256988525E-2,-1.660047913E-1,9.829609222E0
1.528941227E2,6.017486572E-2,-1.507365417E-1,9.829160156E0
1.529141288E2,5.942642212E-2,-1.701960754E-1,9.817035370E0
1.529341347E2,6.631210327E-2,-1.579216003E-1,9.824968872E0
1.529541408E2,6.346801758E-2,-1.636097717E-1,9.826465759E0
1.529741478E2,4.939727783E-2,-1.490899658E-1,9.824968872E0
1.529941537E2,5.748046875E-2,-1.540296936E-1,9.824519806E0
1.530141598E2,5.523513794E-2,-1.613644409E-1,9.817484436E0
1.530341678E2,5.792953491E-2,-1.520837402E-1,9.823471985E0
1.530541748E2,5.882766724E-2,-1.565744019E-1,9.820478210E0
1.530741807E2,5.703140259E-2,-1.600172424E-1,9.826166382E0
1.530941868E2,5.209167480E-2,-1.633103943E-1,9.816436615E0
1.531141938E2,5.104385376E-2,-1.561253357E-1,9.819580078E0
1.531341997E2,5.882766724E-2,-1.594184875E-1,9.818382568E0
1.531542067E2,6.152206421E-2,-1.666035461E-1,9.815239105E0
1.531742128E2,5.598358154E-2,-1.628613281E-1,9.824070740E0
1.531942197E2,6.167175293E-2,-1.555265808E-1,9.830207977E0
1.532142267E2,6.212081909E-2,-1.525328064E-1,9.818083191E0
1.532342347E2,5.867797852E-2,-1.630110168E-1,9.813891907E0
1.532542438E2,6.167175293E-2,-1.658551025E-1,9.828262024E0
1.532742518E2,6.017486572E-2,-1.537303162E-1,9.818831635E0
1.532942607E2,6.391708374E-2,-1.523831177E-1,9.814939728E0
1.533142687E2,5.613327026E-2,-1.426533508E-1,9.817484436E0
1.533342767E2,6.077362061E-2,-1.600172424E-1,9.816735992E0
1.533542837E2,5.972579956E-2,-1.609153748E-1,9.819430389E0
1.533742917E2,6.137237549E-2,-1.574725342E-1,9.827064514E0
1.533943007E2,6.032455444E-2,-1.401086426E-1,9.824220428E0
1.534143088E2,5.703140259E-2,-1.676513672E-1,9.827064514E0
1.534343168E2,6.107299805E-2,-1.544787598E-1,9.829609222E0
1.534543227E2,4.715194702E-2,-1.496887207E-1,9.830657043E0
1.534743307E2,6.122268677E-2,-1.526824951E-1,9.829908600E0
1.534943387E2,5.493576050E-2,-1.559756470E-1,9.813442841E0
1.535143467E2,6.541397095E-2,-1.540296936E-1,9.814790039E0
1.535343558E2,5.643264771E-2,-1.612147522E-1,9.823771362E0
1.535543638E2,5.703140259E-2,-1.456471252E-1,9.822723541E0
1.535743727E2,5.718109131E-2,-1.646575928E-1,9.830507355E0
1.535943818E2,6.436614990E-2,-1.547781372E-1,9.807455292E0
1.536143887E2,5.298980713E-2,-1.648072815E-1,9.830058289E0
1.536343978E2,6.152206421E-2,-1.694476318E-1,9.820178833E0
1.536544058E2,5.358856201E-2,-1.613644409E-1,9.815388794E0
1.536744147E2,6.316864014E-2,-1.556762695E-1,9.822723541E0
1.536944227E2,6.017486572E-2,-1.574725342E-1,9.808054047E0
1.537144318E2,5.897735596E-2,-1.556762695E-1,9.832602997E0
1.537344427E2,5.763015747E-2,-1.646575928E-1,9.817035370E0
1.537544527E2,5.089416504E-2,-1.568737793E-1,9.819879456E0
1.537744638E2,6.496490479E-2,-1.588197327E-1,9.818232880E0
1.537944737E2,6.331832886E-2,-1.627116394E-1,9.827214203E0
1.538144837E2,6.002517700E-2,-1.540296936E-1,9.826316071E0
1.538344927E2,6.152206421E-2,-1.558259583E-1,9.817334747E0
1.538545027E2,4.849914551E-2,-1.604663086E-1,9.822124786E0
1.538745117E2,6.167175293E-2,-1.639091492E-1,9.817933502E0
1.538945187E2,6.331832886E-2,-1.577719116E-1,9.826765137E0
1.539145267E2,5.867797852E-2,-1.621128845E-1,9.814041595E0
1.539345347E2,6.107299805E-2,-1.637594604E-1,9.819580078E0
1.539545427E2,6.256988525E-2,-1.619631958E-1,9.821675720E0
1.539745497E2,5.448669434E-2,-1.588197327E-1,9.818232880E0
1.539945577E2,5.373825073E-2,-1.655557251E-1,9.818681946E0
1.540145687E2,6.167175293E-2,-1.627116394E-1,9.820029144E0
1.540345778E2,5.508544922E-2,-1.552272034E-1,9.825567627E0
1.540545847E2,5.388793945E-2,-1.613644409E-1,9.824519806E0
1.540745917E2,5.942642212E-2,-1.558259583E-1,9.815688171E0
1.540946018E2,5.703140259E-2,-1.676513672E-1,9.807754669E0
1.541146107E2,5.613327026E-2,-1.552272034E-1,9.824968872E0
1.541346197E2,5.493576050E-2,-1.540296936E-1,9.835147705E0
1.541546288E2,6.107299805E-2,-1.517843628E-1,9.826615448E0
1.541746377E2,5.703140259E-2,-1.511856079E-1,9.822573853E0
1.541946457E2,5.044509888E-2,-1.553768921E-1,9.828112335E0
1.542146558E2,6.436614990E-2,-1.628613281E-1,9.808952179E0
1.542346647E2,5.807922363E-2,-1.540296936E-1,9.818382568E0
1.542546738E2,6.586303711E-2,-1.568737793E-1,9.832752686E0
1.542746818E2,5.104385376E-2,-1.555265808E-1,9.812694397E0
1.542946907E2,6.197113037E-2,-1.646575928E-1,9.815388794E0
1.543146997E2,6.152206421E-2,-1.525328064E-1,9.825118561E0
1.543347098E2,5.598358154E-2,-1.639091492E-1,9.818981323E0
1.543547187E2,5.014572144E-2,-1.556762695E-1,9.824070740E0
1.543747288E2,5.613327026E-2,-1.579216003E-1,9.833501129E0
1.543947398E2,5.598358154E-2,-1.513352966E-1,9.818382568E0
1.544147512E2,5.643264771E-2,-1.618135071E-1,9.834698639E0
1.544347612E2,6.152206421E-2,-1.573228455E-1,9.822124786E0
1.544547712E2,5.912704468E-2,-1.642085266E-1,9.814340973E0
1.544747812E2,6.032455444E-2,-1.615141296E-1,9.818981323E0
1.544947902E2,5.987548828E-2,-1.538800049E-1,9.809550934E0
1.545148002E2,5.763015747E-2,-1.492396545E-1,9.831704865E0
1.545348102E2,5.119354248E-2,-1.669029236E-1,9.820328522E0
1.545548182E2,6.032455444E-2,-1.652563477E-1,9.824220428E0
1.545748272E2,5.927673340E-2,-1.639091492E-1,9.827064514E0
1.545948352E2,6.047424316E-2,-1.621128845E-1,9.814939728E0
1.546148432E2,5.748046875E-2,-1.573228455E-1,9.822873230E0
1.546348502E2,5.882766724E-2,-1.564247131E-1,9.823771362E0
1.546548592E2,5.373825073E-2,-1.618135071E-1,9.818831635E0
1.546748682E2,5.284011841E-2,-1.481918335E-1,9.829758911E0
1.546948762E2,5.912704468E-2,-1.574725342E-1,9.813293152E0
1.547148862E2,6.376739502E-2,-1.570234680E-1,9.808054047E0
1.547348952E2,5.478607178E-2,-1.567240906E-1,9.824968872E0
1.547549032E2,6.541397095E-2,-1.559756470E-1,9.822573853E0
1.547749112E2,5.837860107E-2,-1.603166199E-1,9.812844086E0
1.547949192E2,6.227050781E-2,-1.588197327E-1,9.815837860E0
1.548149282E2,5.388793945E-2,-1.621128845E-1,9.815388794E0
1.548349372E2,5.867797852E-2,-1.636097717E-1,9.825567627E0
1.548549452E2,5.912704468E-2,-1.604663086E-1,9.826016693E0
1.548749532E2,6.062393188E-2,-1.594184875E-1,9.814939728E0
1.548949622E2,5.059478760E-2,-1.559756470E-1,9.821226654E0
1.549149702E2,5.763015747E-2,-1.630110168E-1,9.833052063E0
1.549349782E2,6.780899048E-2,-1.582209778E-1,9.822424164E0
1.549549872E2,6.421646118E-2,-1.685494995E-1,9.828262024E0
1.549749952E2,5.343887329E-2,-1.559756470E-1,9.808952179E0
1.549950042E2,5.284011841E-2,-1.558259583E-1,9.828262024E0
1.550150112E2,5.059478760E-2,-1.591191101E-1,9.818232880E0
1.550350192E2,6.152206421E-2,-1.595681763E-1,9.818981323E0
1.550550282E2,6.346801758E-2,-1.565744019E-1,9.824669495E0
1.550750362E2,6.436614990E-2,-1.543290710E-1,9.822424164E0
1.550950442E2,5.328918457E-2,-1.577719116E-1,9.823621674E0
1.551150512E2,6.391708374E-2,-1.577719116E-1,9.831704865E0
1.551350602E2,5.478607178E-2,-1.585203552E-1,9.823621674E0
1.551550702E2,5.822891235E-2,-1.639091492E-1,9.828860779E0
1.551750782E2,5.957611084E-2,-1.523831177E-1,9.827663269E0
1.551950862E2,5.613327026E-2,-1.591191101E-1,9.821825409E0
1.552150922E2,5.269042969E-2,-1.510359192E-1,9.828561401E0
1.552350982E2,5.852828979E-2,-1.606159973E-1,9.825867004E0
1.552551042E2,4.909790039E-2,-1.526824951E-1,9.812395020E0
1.552751112E2,6.047424316E-2,-1.615141296E-1,9.822124786E0
1.552951192E2,5.658233643E-2,-1.639091492E-1,9.824669495E0
1.553151272E2,5.643264771E-2,-1.637594604E-1,9.817634125E0
1.553351352E2,6.032455444E-2,-1.586700439E-1,9.821526031E0
1.553551442E2,7.005432129E-2,-1.570234680E-1,9.815239105E0
1.553751512E2,6.466552734E-2,-1.546284485E-1,9.818981323E0
1.553951582E2,5.313949585E-2,-1.646575928E-1,9.819879456E0
1.554151658E2,6.122268677E-2,-1.516346741E-1,9.820328522E0
1.554351738E2,5.822891235E-2,-1.669029236E-1,9.812245331E0
1.554551807E2,6.047424316E-2,-1.616638184E-1,9.825867004E0
1.554751888E2,5.882766724E-2,-1.474433899E-1,9.815837860E0
1.554951957E2,6.526428223E-2,-1.520837402E-1,9.809401245E0
1.555152037E2,6.331832886E-2,-1.600172424E-1,9.831704865E0
1.555352107E2,5.942642212E-2,-1.639091492E-1,9.823022919E0
1.555552187E2,5.718109131E-2,-1.622625732E-1,9.805659027E0
1.555752247E2,6.556365967E-2,-1.645079041E-1,9.830956421E0
1.555952318E2,5.957611084E-2,-1.698966980E-1,9.822124786E0
1.556152388E2,6.421646118E-2,-1.621128845E-1,9.813293152E0
1.556352457E2,6.316864014E-2,-1.604663086E-1,9.836943970E0
1.556552527E2,5.882766724E-2,-1.460961914E-1,9.823471985E0
1.556752607E2,5.912704468E-2,-1.558259583E-1,9.812095642E0
1.556952698E2,5.433700562E-2,-1.648072815E-1,9.822573853E0
1.557152778E2,6.436614990E-2,-1.627116394E-1,9.830657043E0
1.557352867E2,5.897735596E-2,-1.642085266E-1,9.835596771E0
1.557552947E2,6.032455444E-2,-1.628613281E-1,9.811496887E0
1.557753017E2,6.271957397E-2,-1.633103943E-1,9.832004242E0
1.557953107E2,6.316864014E-2,-1.483415222E-1,9.813742218E0
1.558153198E2,5.583389282E-2,-1.571731567E-1,9.834249573E0
1.558353278E2,5.912704468E-2,-1.609153748E-1,9.823621674E0
1.558553377E2,5.628295898E-2,-1.532812500E-1,9.810898132E0
1.558753468E2,6.331832886E-2,-1.601669312E-1,9.825118561E0
1.558953548E2,6.271957397E-2,-1.522334290E-1,9.826166382E0
1.559153627E2,5.837860107E-2,-1.547781372E-1,9.827812958E0
1.559353707E2,5.897735596E-2,-1.704954529E-1,9.815239105E0
1.559553778E2,5.358856201E-2,-1.550775146E-1,9.818532257E0
1.559753848E2,6.271957397E-2,-1.688488770E-1,9.823771362E0
1.559953928E2,6.286926270E-2,-1.658551025E-1,9.822424164E0
1.560153998E2,6.017486572E-2,-1.619631958E-1,9.827812958E0
1.560354078E2,5.538482666E-2,-1.621128845E-1,9.826166382E0
1.560554147E2,5.822891235E-2,-1.615141296E-1,9.822723541E0
1.560754238E2,6.092330933E-2,-1.559756470E-1,9.815688171E0
1.560954327E2,5.553451538E-2,-1.535806274E-1,9.814939728E0
1.561154407E2,6.376739502E-2,-1.511856079E-1,9.817634125E0
1.561354477E2,5.493576050E-2,-1.589694214E-1,9.814340973E0
1.561554548E2,6.256988525E-2,-1.532812500E-1,9.837093658E0
1.561754618E2,5.239105225E-2,-1.589694214E-1,9.816436615E0
1.561954688E2,5.942642212E-2,-1.579216003E-1,9.819131012E0
1.562154738E2,5.837860107E-2,-1.589694214E-1,9.827962646E0
1.562354808E2,5.852828979E-2,-1.639091492E-1,9.819131012E0
1.562554878E2,5.478607178E-2,-1.616638184E-1,9.827663269E0
1.562754947E2,5.897735596E-2,-1.649569702E-1,9.812395020E0
1.562955038E2,5.643264771E-2,-1.546284485E-1,9.821825409E0
1.563155108E2,5.912704468E-2,-1.573228455E-1,9.818382568E0
1.563355198E2,5.598358154E-2,-1.462458801E-1,9.826166382E0
1.563555277E2,5.837860107E-2,-1.561253357E-1,9.817484436E0
1.563755348E2,5.313949585E-2,-1.579216003E-1,9.817185059E0
1.563955428E2,5.703140259E-2,-1.571731567E-1,9.810898132E0
1.564155504E2,5.313949585E-2,-1.537303162E-1,9.823471985E0
1.564355564E2,6.256988525E-2,-1.691482544E-1,9.823771362E0
1.564555614E2,6.167175293E-2,-1.556762695E-1,9.819280701E0
1.564755694E2,6.436614990E-2,-1.603166199E-1,9.822274475E0
1.564955744E2,6.616241455E-2,-1.660047913E-1,9.822274475E0
1.565155824E2,6.855743408E-2,-1.649569702E-1,9.820478210E0
1.565355884E2,6.451583862E-2,-1.511856079E-1,9.821975098E0
1.565555954E2,5.029541016E-2,-1.556762695E-1,9.819580078E0
1.565756014E2,6.361770630E-2,-1.582209778E-1,9.823621674E0
1.565956074E2,5.643264771E-2,-1.579216003E-1,9.818382568E0
1.566156144E2,6.676116943E-2,-1.532812500E-1,9.830657043E0
1.566356204E2,6.107299805E-2,-1.643582153E-1,9.814490662E0
1.566556264E2,5.134323120E-2,-1.552272034E-1,9.832453308E0
1.566756314E2,5.792953491E-2,-1.526824951E-1,9.821825409E0
1.566956354E2,6.376739502E-2,-1.580712891E-1,9.829010468E0
1.567156404E2,5.568420410E-2,-1.645079041E-1,9.829160156E0
1.567356464E2,6.077362061E-2,-1.547781372E-1,9.816586304E0
1.567556524E2,6.316864014E-2,-1.678010559E-1,9.817933502E0
1.567756594E2,6.496490479E-2,-1.478924561E-1,9.828411713E0
1.567956654E2,5.718109131E-2,-1.537303162E-1,9.823471985E0
1.568156714E2,5.957611084E-2,-1.664538574E-1,9.820627899E0
1.568356764E2,5.553451538E-2,-1.546284485E-1,9.832752686E0
1.568556824E2,6.406677246E-2,-1.646575928E-1,9.832004242E0
1.568756894E2,6.107299805E-2,-1.637594604E-1,9.830956421E0
1.568956964E2,5.822891235E-2,-1.583706665E-1,9.812993774E0
1.569157024E2,6.077362061E-2,-1.673519897E-1,9.833800507E0
1.569357084E2,5.733078003E-2,-1.556762695E-1,9.823771362E0
1.569557154E2,6.032455444E-2,-1.510359192E-1,9.809101868E0
1.569757234E2,6.406677246E-2,-1.636097717E-1,9.831854553E0
1.569957304E2,5.598358154E-2,-1.570234680E-1,9.827663269E0
1.570157384E2,4.864883423E-2,-1.604663086E-1,9.822424164E0
1.570357454E2,5.463638306E-2,-1.712438965E-1,9.816137238E0
1.570557514E2,6.227050781E-2,-1.472937012E-1,9.830657043E0
1.570757574E2,5.837860107E-2,-1.618135071E-1,9.818083191E0
1.570957624E2,5.643264771E-2,-1.552272034E-1,9.824070740E0
1.571157684E2,5.763015747E-2,-1.597178650E-1,9.822573853E0
1.571357744E2,4.685256958E-2,-1.562750244E-1,9.830806732E0
1.571557804E2,5.613327026E-2,-1.600172424E-1,9.817634125E0
1.571757854E2,5.493576050E-2,-1.670526123E-1,9.825268250E0
1.571957914E2,6.197113037E-2,-1.484912109E-1,9.829459534E0
1.572157964E2,5.718109131E-2,-1.552272034E-1,9.824519806E0
1.572358024E2,5.643264771E-2,-1.571731567E-1,9.811496887E0
1.572558104E2,5.388793945E-2,-1.618135071E-1,9.836045837E0
1.572758144E2,5.284011841E-2,-1.649569702E-1,9.813891907E0
1.572958204E2,6.481521606E-2,-1.610650635E-1,9.816137238E0
1.573158254E2,6.301895142E-2,-1.462458801E-1,9.828411713E0
1.573358304E2,5.643264771E-2,-1.646575928E-1,9.820178833E0
1.573558364E2,5.882766724E-2,-1.573228455E-1,9.819729767E0
1.573758414E2,5.298980713E-2,-1.598675537E-1,9.817783813E0
1.573958464E2,5.703140259E-2,-1.610650635E-1,9.824070740E0
1.574158523E2,6.376739502E-2,-1.603166199E-1,9.818232880E0
1.574358573E2,5.927673340E-2,-1.586700439E-1,9.805958405E0
1.574558623E2,5.942642212E-2,-1.540296936E-1,9.827363892E0
1.574758683E2,5.119354248E-2,-1.525328064E-1,9.827363892E0
1.574958733E2,5.239105225E-2,-1.570234680E-1,9.818083191E0
1.575158763E2,6.586303711E-2,-1.577719116E-1,9.827363892E0
1.575358803E2,5.628295898E-2,-1.625619507E-1,9.820927277E0
1.575558853E2,6.316864014E-2,-1.634600830E-1,9.828411713E0
1.575758913E2,6.331832886E-2,-1.571731567E-1,9.823322296E0
1.575958973E2,5.807922363E-2,-1.481918335E-1,9.821675720E0
1.576159033E2,6.361770630E-2,-1.592687988E-1,9.820777588E0
1.576359093E2,4.924758911E-2,-1.654060364E-1,9.822873230E0
1.576559153E2,6.376739502E-2,-1.640588379E-1,9.832752686E0
1.576759223E2,5.763015747E-2,-1.594184875E-1,9.809700623E0
1.576959293E2,5.942642212E-2,-1.432521057E-1,9.828711090E0
1.577159363E2,5.508544922E-2,-1.637594604E-1,9.826016693E0
1.577359423E2,6.062393188E-2,-1.636097717E-1,9.832004242E0
1.577559483E2,5.837860107E-2,-1.603166199E-1,9.832902374E0
1.577759543E2,5.523513794E-2,-1.555265808E-1,9.816286926E0
1.577959613E2,6.002517700E-2,-1.528321838E-1,9.830507355E0
1.578159663E2,5.328918457E-2,-1.564247131E-1,9.831704865E0
1.578359723E2,5.658233643E-2,-1.591191101E-1,9.824220428E0
1.578559793E2,6.212081909E-2,-1.624122620E-1,9.819131012E0
1.578759843E2,5.254074097E-2,-1.586700439E-1,9.823621674E0
1.578959893E2,5.957611084E-2,-1.625619507E-1,9.816286926E0
1.579159943E2,5.044509888E-2,-1.588197327E-1,9.833800507E0
1.579360013E2,5.763015747E-2,-1.607656860E-1,9.821825409E0
1.579560063E2,5.343887329E-2,-1.591191101E-1,9.819131012E0
1.579760113E2,6.152206421E-2,-1.553768921E-1,9.815987549E0
1.579960183E2,5.987548828E-2,-1.591191101E-1,9.826615448E0
1.580160243E2,6.361770630E-2,-1.519340515E-1,9.822124786E0
1.580360303E2,6.316864014E-2,-1.627116394E-1,9.822124786E0
1.580560363E2,6.825805664E-2,-1.672023010E-1,9.826016693E0
1.580760413E2,5.927673340E-2,-1.576222229E-1,9.815837860E0
1.580960483E2,6.975494385E-2,-1.576222229E-1,9.820328522E0
1.581160543E2,5.508544922E-2,-1.591191101E-1,9.818981323E0
1.581360603E2,5.104385376E-2,-1.607656860E-1,9.825567627E0
1.581560683E2,6.466552734E-2,-1.624122620E-1,9.833650818E0
1.581760753E2,6.945556641E-2,-1.589694214E-1,9.820029144E0
1.581960813E2,5.104385376E-2,-1.607656860E-1,9.822873230E0
1.582160873E2,5.448669434E-2,-1.713935852E-1,9.820328522E0
1.582360963E2,5.763015747E-2,-1.618135071E-1,9.823621674E0
1.582561043E2,5.433700562E-2,-1.540296936E-1,9.814041595E0
1.582761113E2,5.942642212E-2,-1.582209778E-1,9.824669495E0
1.582961173E2,6.391708374E-2,-1.576222229E-1,9.824519806E0
1.583161243E2,5.882766724E-2,-1.577719116E-1,9.824070740E0
1.583361323E2,6.571334839E-2,-1.651066589E-1,9.826016693E0
1.583561403E2,5.508544922E-2,-1.496887207E-1,9.818831635E0
1.583761483E2,5.897735596E-2,-1.562750244E-1,9.815987549E0
1.583961553E2,6.631210327E-2,-1.552272034E-1,9.823621674E0
1.584161629E2,6.870712280E-2,-1.669029236E-1,9.812844086E0
1.584361719E2,5.882766724E-2,-1.618135071E-1,9.823022919E0
1.584561799E2,6.062393188E-2,-1.556762695E-1,9.824070740E0
1.584761889E2,6.421646118E-2,-1.574725342E-1,9.831106110E0
1.584961989E2,6.077362061E-2,-1.577719116E-1,9.823621674E0
1.585162069E2,5.583389282E-2,-1.553768921E-1,9.833650818E0
1.585362159E2,6.376739502E-2,-1.586700439E-1,9.829309845E0
1.585562239E2,5.568420410E-2,-1.586700439E-1,9.827962646E0
1.585762319E2,5.688171387E-2,-1.701960754E-1,9.820029144E0
1.585962379E2,5.523513794E-2,-1.502874756E-1,9.816586304E0
1.586162459E2,6.316864014E-2,-1.712438965E-1,9.821376343E0
1.586362559E2,5.298980713E-2,-1.585203552E-1,9.825717316E0
1.586562659E2,5.912704468E-2,-1.685494995E-1,9.823921051E0
1.586762769E2,5.882766724E-2,-1.631607056E-1,9.813891907E0
1.586962869E2,6.152206421E-2,-1.607656860E-1,9.830357666E0
1.587162959E2,6.661148071E-2,-1.583706665E-1,9.823921051E0
1.587363059E2,5.897735596E-2,-1.645079041E-1,9.839189301E0
1.587563149E2,5.912704468E-2,-1.597178650E-1,9.808652802E0
1.587763239E2,5.733078003E-2,-1.501377869E-1,9.829309845E0
1.587963339E2,5.478607178E-2,-1.634600830E-1,9.821376343E0
1.588163419E2,5.598358154E-2,-1.592687988E-1,9.821526031E0
1.588363499E2,5.628295898E-2,-1.642085266E-1,9.816885681E0
1.588563579E2,5.792953491E-2,-1.588197327E-1,9.835746460E0
1.588763669E2,5.688171387E-2,-1.715432739E-1,9.815837860E0
1.588963759E2,5.628295898E-2,-1.588197327E-1,9.819131012E0
1.589163859E2,6.122268677E-2,-1.529818726E-1,9.826316071E0
1.589363939E2,6.496490479E-2,-1.610650635E-1,9.830507355E0
1.589564029E2,5.957611084E-2,-1.549278259E-1,9.822124786E0
1.589764089E2,5.583389282E-2,-1.619631958E-1,9.828262024E0
1.589964159E2,5.134323120E-2,-1.538800049E-1,9.827363892E0
1.590164229E2,5.912704468E-2,-1.522334290E-1,9.813293152E0
1.590364319E2,5.912704468E-2,-1.630110168E-1,9.816735992E0
1.590564389E2,6.541397095E-2,-1.538800049E-1,9.817634125E0
1.590764469E2,5.343887329E-2,-1.612147522E-1,9.827962646E0
1.590964539E2,6.301895142E-2,-1.689985657E-1,9.823471985E0
1.591164609E2,5.837860107E-2,-1.604663086E-1,9.829459534E0
1.591364679E2,5.613327026E-2,-1.525328064E-1,9.825417938E0
1.591564759E2,6.571334839E-2,-1.562750244E-1,9.826166382E0
1.591764839E2,6.032455444E-2,-1.576222229E-1,9.828561401E0
1.591964909E2,6.092330933E-2,-1.625619507E-1,9.809251556E0
1.592164979E2,5.628295898E-2,-1.550775146E-1,9.820178833E0
1.592365059E2,6.122268677E-2,-1.651066589E-1,9.817484436E0
1.592565139E2,5.972579956E-2,-1.550775146E-1,9.827064514E0
1.592765219E2,5.613327026E-2,-1.459465027E-1,9.823621674E0
1.592965309E2,4.700225830E-2,-1.625619507E-1,9.827812958E0
1.593165389E2,5.748046875E-2,-1.562750244E-1,9.820029144E0
1.593365469E2,5.733078003E-2,-1.600172424E-1,9.817185059E0
1.593565539E2,5.643264771E-2,-1.595681763E-1,9.843081207E0
1.593765599E2,6.451583862E-2,-1.544787598E-1,9.812395020E0
1.593965669E2,5.164260864E-2,-1.615141296E-1,9.828860779E0
1.594165735E2,5.553451538E-2,-1.564247131E-1,9.811197510E0
1.594365785E2,6.346801758E-2,-1.628613281E-1,9.809101868E0
1.594565835E2,4.894821167E-2,-1.534309387E-1,9.820328522E0
1.594765885E2,6.406677246E-2,-1.574725342E-1,9.818981323E0
1.594965945E2,5.688171387E-2,-1.601669312E-1,9.813442841E0
1.595166015E2,5.987548828E-2,-1.562750244E-1,9.820029144E0
1.595366075E2,5.403762817E-2,-1.624122620E-1,9.820178833E0
1.595566125E2,6.676116943E-2,-1.645079041E-1,9.829459534E0
1.595766185E2,6.122268677E-2,-1.541793823E-1,9.809700623E0
1.595966245E2,6.376739502E-2,-1.618135071E-1,9.824370117E0
1.596166315E2,6.466552734E-2,-1.588197327E-1,9.830657043E0
1.596366385E2,5.748046875E-2,-1.686991882E-1,9.811197510E0
1.596566455E2,6.122268677E-2,-1.529818726E-1,9.820777588E0
1.596766525E2,5.807922363E-2,-1.648072815E-1,9.817185059E0
1.596966575E2,5.493576050E-2,-1.586700439E-1,9.813143463E0
1.597166645E2,5.358856201E-2,-1.532812500E-1,9.824070740E0
1.597366705E2,5.852828979E-2,-1.601669312E-1,9.826316071E0
1.597566785E2,5.538482666E-2,-1.630110168E-1,9.813891907E0
1.597766865E2,5.149291992E-2,-1.628613281E-1,9.837991791E0
1.597966945E2,5.493576050E-2,-1.502874756E-1,9.828860779E0
1.598167005E2,4.969665527E-2,-1.531315613E-1,9.805209961E0
1.598367075E2,5.912704468E-2,-1.552272034E-1,9.813143463E0
1.598567145E2,6.092330933E-2,-1.637594604E-1,9.832752686E0
1.598767215E2,5.628295898E-2,-1.688488770E-1,9.822723541E0
1.598967295E2,5.987548828E-2,-1.628613281E-1,9.819580078E0
1.599167355E2,6.107299805E-2,-1.622625732E-1,9.816586304E0
1.599367425E2,5.014572144E-2,-1.517843628E-1,9.813891907E0
1.599567495E2,6.032455444E-2,-1.639091492E-1,9.820777588E0
1.599767575E2,6.107299805E-2,-1.577719116E-1,9.828561401E0
